ts,service,region,error_rate,errors_per_min
2026-01-26 00:06:00+00:00,orders-api,us-west,0.00994,83
2026-01-26 00:07:00+00:00,orders-api,us-west,0.00974,75
2026-01-26 00:08:00+00:00,orders-api,us-west,0.01462,96
2026-01-26 00:09:00+00:00,orders-api,us-west,0.00436,32
2026-01-26 00:10:00+00:00,orders-api,us-west,0.01639,118
2026-01-26 00:11:00+00:00,orders-api,us-west,0.01149,89
2026-01-26 00:12:00+00:00,orders-api,us-west,0.01687,133
2026-01-26 00:13:00+00:00,orders-api,us-west,0.01952,152
2026-01-26 00:14:00+00:00,orders-api,us-west,0.00623,42
2026-01-26 00:15:00+00:00,orders-api,us-west,0.00883,75
2026-01-26 00:16:00+00:00,orders-api,us-west,0.00297,22
2026-01-26 00:17:00+00:00,orders-api,us-west,0.01794,145
2026-01-26 00:18:00+00:00,orders-api,us-west,0.0149,113
2026-01-26 00:19:00+00:00,orders-api,us-west,0.00245,18
2026-01-26 00:20:00+00:00,orders-api,us-west,0.00923,78
2026-01-26 00:21:00+00:00,orders-api,us-west,0.00226,20
2026-01-26 00:22:00+00:00,orders-api,us-west,0.00641,48
2026-01-26 00:23:00+00:00,orders-api,us-west,0.00456,38
2026-01-26 00:24:00+00:00,orders-api,us-west,0.02629,200
2026-01-26 00:25:00+00:00,orders-api,us-west,0.00651,53
2026-01-26 00:26:00+00:00,orders-api,us-west,0.02053,160
2026-01-26 00:27:00+00:00,orders-api,us-west,0.00411,33
2026-01-26 00:28:00+00:00,orders-api,us-west,0.00841,64
2026-01-26 00:29:00+00:00,orders-api,us-west,0.00684,56
2026-01-26 00:30:00+00:00,orders-api,us-west,0.01506,119
2026-01-26 00:31:00+00:00,orders-api,us-west,0.00911,78
2026-01-26 00:32:00+00:00,orders-api,us-west,0.01234,84
2026-01-26 00:33:00+00:00,orders-api,us-west,0.00567,43
2026-01-26 00:34:00+00:00,orders-api,us-west,0.01006,62
2026-01-26 00:35:00+00:00,orders-api,us-west,0.00748,59
2026-01-26 00:36:00+00:00,orders-api,us-west,0.00712,55
2026-01-26 00:37:00+00:00,orders-api,us-west,0.03158,283
2026-01-26 00:38:00+00:00,orders-api,us-west,0.00439,31
2026-01-26 00:39:00+00:00,orders-api,us-west,0.01789,129
2026-01-26 00:40:00+00:00,orders-api,us-west,0.00498,36
2026-01-26 00:41:00+00:00,orders-api,us-west,0.00611,45
2026-01-26 00:42:00+00:00,orders-api,us-west,0.01795,134
2026-01-26 00:43:00+00:00,orders-api,us-west,0.00573,47
2026-01-26 00:44:00+00:00,orders-api,us-west,0.00764,62
2026-01-26 00:45:00+00:00,orders-api,us-west,0.01248,90
2026-01-26 00:46:00+00:00,orders-api,us-west,0.00579,38
2026-01-26 00:47:00+00:00,orders-api,us-west,0.0107,77
2026-01-26 00:48:00+00:00,orders-api,us-west,0.02864,270
2026-01-26 00:49:00+00:00,orders-api,us-west,0.00987,78
2026-01-26 00:50:00+00:00,orders-api,us-west,0.01488,115
2026-01-26 00:51:00+00:00,orders-api,us-west,0.01951,166
2026-01-26 00:52:00+00:00,orders-api,us-west,0.01452,121
2026-01-26 00:53:00+00:00,orders-api,us-west,0.00466,39
2026-01-26 00:54:00+00:00,orders-api,us-west,0.01538,131
2026-01-26 00:55:00+00:00,orders-api,us-west,0.00323,28
2026-01-26 00:56:00+00:00,orders-api,us-west,0.00233,19
2026-01-26 00:57:00+00:00,orders-api,us-west,0.00869,69
2026-01-26 00:58:00+00:00,orders-api,us-west,0.00506,43
2026-01-26 00:59:00+00:00,orders-api,us-west,0.02018,158
2026-01-26 01:00:00+00:00,orders-api,us-west,0.02678,198
2026-01-26 01:01:00+00:00,orders-api,us-west,0.0357,286
2026-01-26 01:02:00+00:00,orders-api,us-west,0.02271,175
2026-01-26 01:03:00+00:00,orders-api,us-west,0.02263,184
2026-01-26 01:04:00+00:00,orders-api,us-west,0.0044,37
2026-01-26 01:05:00+00:00,orders-api,us-west,0.00661,50
2026-01-26 01:06:00+00:00,orders-api,us-west,0.02238,200
2026-01-26 01:07:00+00:00,orders-api,us-west,0.01093,88
2026-01-26 01:08:00+00:00,orders-api,us-west,0.0075,69
2026-01-26 01:09:00+00:00,orders-api,us-west,0.01245,96
2026-01-26 01:10:00+00:00,orders-api,us-west,0.01607,151
2026-01-26 01:11:00+00:00,orders-api,us-west,0.00475,38
2026-01-26 01:12:00+00:00,orders-api,us-west,0.01404,124
2026-01-26 01:13:00+00:00,orders-api,us-west,0.01285,108
2026-01-26 01:14:00+00:00,orders-api,us-west,0.0154,137
2026-01-26 01:15:00+00:00,orders-api,us-west,0.006,44
2026-01-26 01:16:00+00:00,orders-api,us-west,0.00533,44
2026-01-26 01:17:00+00:00,orders-api,us-west,0.01002,91
2026-01-26 01:18:00+00:00,orders-api,us-west,0.0085,81
2026-01-26 01:19:00+00:00,orders-api,us-west,0.00604,50
2026-01-26 01:20:00+00:00,orders-api,us-west,0.01105,105
2026-01-26 01:21:00+00:00,orders-api,us-west,0.01971,152
2026-01-26 01:22:00+00:00,orders-api,us-west,0.01908,160
2026-01-26 01:23:00+00:00,orders-api,us-west,0.00543,41
2026-01-26 01:24:00+00:00,orders-api,us-west,0.00458,34
2026-01-26 01:25:00+00:00,orders-api,us-west,0.01678,139
2026-01-26 01:26:00+00:00,orders-api,us-west,0.01143,102
2026-01-26 01:27:00+00:00,orders-api,us-west,0.0231,183
2026-01-26 01:28:00+00:00,orders-api,us-west,0.00643,44
2026-01-26 01:29:00+00:00,orders-api,us-west,0.01513,127
2026-01-26 01:30:00+00:00,orders-api,us-west,0.02045,187
2026-01-26 01:31:00+00:00,orders-api,us-west,0.01168,94
2026-01-26 01:32:00+00:00,orders-api,us-west,0.00439,38
2026-01-26 01:33:00+00:00,orders-api,us-west,0.02294,220
2026-01-26 01:34:00+00:00,orders-api,us-west,0.00965,84
2026-01-26 01:35:00+00:00,orders-api,us-west,0.00559,49
2026-01-26 01:36:00+00:00,orders-api,us-west,0.00475,37
2026-01-26 01:37:00+00:00,orders-api,us-west,0.00915,72
2026-01-26 01:38:00+00:00,orders-api,us-west,0.00826,76
2026-01-26 01:39:00+00:00,orders-api,us-west,0.00789,66
2026-01-26 01:40:00+00:00,orders-api,us-west,0.01553,126
2026-01-26 01:41:00+00:00,orders-api,us-west,0.00803,75
2026-01-26 01:42:00+00:00,orders-api,us-west,0.01641,150
2026-01-26 01:43:00+00:00,orders-api,us-west,0.02958,247
2026-01-26 01:44:00+00:00,orders-api,us-west,0.00455,37
2026-01-26 01:45:00+00:00,orders-api,us-west,0.01386,115
2026-01-26 01:46:00+00:00,orders-api,us-west,0.0073,54
2026-01-26 01:47:00+00:00,orders-api,us-west,0.01565,113
2026-01-26 01:48:00+00:00,orders-api,us-west,0.00782,74
2026-01-26 01:49:00+00:00,orders-api,us-west,0.01524,137
2026-01-26 01:50:00+00:00,orders-api,us-west,0.00769,69
2026-01-26 01:51:00+00:00,orders-api,us-west,0.01146,93
2026-01-26 01:52:00+00:00,orders-api,us-west,0.01065,98
2026-01-26 01:53:00+00:00,orders-api,us-west,0.00799,64
2026-01-26 01:54:00+00:00,orders-api,us-west,0.00648,57
2026-01-26 01:55:00+00:00,orders-api,us-west,0.00635,57
2026-01-26 01:56:00+00:00,orders-api,us-west,0.01945,177
2026-01-26 01:57:00+00:00,orders-api,us-west,0.01691,141
2026-01-26 01:58:00+00:00,orders-api,us-west,0.03753,338
2026-01-26 01:59:00+00:00,orders-api,us-west,0.05266,488
2026-01-26 02:00:00+00:00,orders-api,us-west,0.01136,87
2026-01-26 02:01:00+00:00,orders-api,us-west,0.01469,139
2026-01-26 02:02:00+00:00,orders-api,us-west,0.01216,108
2026-01-26 02:03:00+00:00,orders-api,us-west,0.00277,25
2026-01-26 02:04:00+00:00,orders-api,us-west,0.00613,58
2026-01-26 02:05:00+00:00,orders-api,us-west,0.00783,74
2026-01-26 02:06:00+00:00,orders-api,us-west,0.00321,26
2026-01-26 02:07:00+00:00,orders-api,us-west,0.01153,104
2026-01-26 02:08:00+00:00,orders-api,us-west,0.01046,84
2026-01-26 02:09:00+00:00,orders-api,us-west,0.00881,79
2026-01-26 02:10:00+00:00,orders-api,us-west,0.01639,141
2026-01-26 02:11:00+00:00,orders-api,us-west,0.00571,51
2026-01-26 02:12:00+00:00,orders-api,us-west,0.01946,171
2026-01-26 02:13:00+00:00,orders-api,us-west,0.01274,102
2026-01-26 02:14:00+00:00,orders-api,us-west,0.00864,82
2026-01-26 02:15:00+00:00,orders-api,us-west,0.01277,110
2026-01-26 02:16:00+00:00,orders-api,us-west,0.00444,39
2026-01-26 02:17:00+00:00,orders-api,us-west,0.00548,52
2026-01-26 02:18:00+00:00,orders-api,us-west,0.00503,44
2026-01-26 02:19:00+00:00,orders-api,us-west,0.00805,84
2026-01-26 02:20:00+00:00,orders-api,us-west,0.00596,48
2026-01-26 02:21:00+00:00,orders-api,us-west,0.01386,125
2026-01-26 02:22:00+00:00,orders-api,us-west,0.01078,110
2026-01-26 02:23:00+00:00,orders-api,us-west,0.00325,26
2026-01-26 02:24:00+00:00,orders-api,us-west,0.00965,90
2026-01-26 02:25:00+00:00,orders-api,us-west,0.01216,100
2026-01-26 02:26:00+00:00,orders-api,us-west,0.01352,126
2026-01-26 02:27:00+00:00,orders-api,us-west,0.0377,362
2026-01-26 02:28:00+00:00,orders-api,us-west,0.01671,137
2026-01-26 02:29:00+00:00,orders-api,us-west,0.0107,91
2026-01-26 02:30:00+00:00,orders-api,us-west,0.01291,121
2026-01-26 02:31:00+00:00,orders-api,us-west,0.00361,35
2026-01-26 02:32:00+00:00,orders-api,us-west,0.01388,116
2026-01-26 02:33:00+00:00,orders-api,us-west,0.01785,179
2026-01-26 02:34:00+00:00,orders-api,us-west,0.00468,44
2026-01-26 02:35:00+00:00,orders-api,us-west,0.01785,144
2026-01-26 02:36:00+00:00,orders-api,us-west,0.00299,27
2026-01-26 02:37:00+00:00,orders-api,us-west,0.00729,63
2026-01-26 02:38:00+00:00,orders-api,us-west,0.02488,220
2026-01-26 02:39:00+00:00,orders-api,us-west,0.00646,54
2026-01-26 02:40:00+00:00,orders-api,us-west,0.01015,111
2026-01-26 02:41:00+00:00,orders-api,us-west,0.01706,161
2026-01-26 02:42:00+00:00,orders-api,us-west,0.01379,119
2026-01-26 02:43:00+00:00,orders-api,us-west,0.01603,166
2026-01-26 02:44:00+00:00,orders-api,us-west,0.00709,67
2026-01-26 02:45:00+00:00,orders-api,us-west,0.00649,67
2026-01-26 02:46:00+00:00,orders-api,us-west,0.00271,25
2026-01-26 02:47:00+00:00,orders-api,us-west,0.00415,38
2026-01-26 02:48:00+00:00,orders-api,us-west,0.00768,67
2026-01-26 02:49:00+00:00,orders-api,us-west,0.02574,332
2026-01-26 02:50:00+00:00,orders-api,us-west,0.02555,313
2026-01-26 02:51:00+00:00,orders-api,us-west,0.02917,335
2026-01-26 02:52:00+00:00,orders-api,us-west,0.02769,300
2026-01-26 02:53:00+00:00,orders-api,us-west,0.04729,592
2026-01-26 02:54:00+00:00,orders-api,us-west,0.03167,321
2026-01-26 02:55:00+00:00,orders-api,us-west,0.02279,310
2026-01-26 02:56:00+00:00,orders-api,us-west,0.03081,405
2026-01-26 02:57:00+00:00,orders-api,us-west,0.03365,411
2026-01-26 02:58:00+00:00,orders-api,us-west,0.02818,360
2026-01-26 02:59:00+00:00,orders-api,us-west,0.02944,460
2026-01-26 03:00:00+00:00,orders-api,us-west,0.02493,325
2026-01-26 03:01:00+00:00,orders-api,us-west,0.03505,440
2026-01-26 03:02:00+00:00,orders-api,us-west,0.02916,341
2026-01-26 03:03:00+00:00,orders-api,us-west,0.02467,311
2026-01-26 03:04:00+00:00,orders-api,us-west,0.027,294
2026-01-26 03:05:00+00:00,orders-api,us-west,0.02643,332
2026-01-26 03:06:00+00:00,orders-api,us-west,0.02362,261
2026-01-26 03:07:00+00:00,orders-api,us-west,0.03745,463
2026-01-26 03:08:00+00:00,orders-api,us-west,0.03114,438
2026-01-26 03:09:00+00:00,orders-api,us-west,0.02859,405
2026-01-26 03:10:00+00:00,orders-api,us-west,0.02342,323
2026-01-26 03:11:00+00:00,orders-api,us-west,0.02391,289
2026-01-26 03:12:00+00:00,orders-api,us-west,0.0272,355
2026-01-26 03:13:00+00:00,orders-api,us-west,0.02955,395
2026-01-26 03:14:00+00:00,orders-api,us-west,0.02678,338
2026-01-26 03:15:00+00:00,orders-api,us-west,0.02425,276
2026-01-26 03:16:00+00:00,orders-api,us-west,0.03334,466
2026-01-26 03:17:00+00:00,orders-api,us-west,0.03272,422
2026-01-26 03:18:00+00:00,orders-api,us-west,0.03478,427
2026-01-26 03:19:00+00:00,orders-api,us-west,0.03168,370
2026-01-26 03:20:00+00:00,orders-api,us-west,0.03181,392
2026-01-26 03:21:00+00:00,orders-api,us-west,0.03529,464
2026-01-26 03:22:00+00:00,orders-api,us-west,0.03454,450
2026-01-26 03:23:00+00:00,orders-api,us-west,0.03356,413
2026-01-26 03:24:00+00:00,orders-api,us-west,0.04043,551
2026-01-26 03:25:00+00:00,orders-api,us-west,0.02397,243
2026-01-26 03:26:00+00:00,orders-api,us-west,0.0249,325
2026-01-26 03:27:00+00:00,orders-api,us-west,0.03822,512
2026-01-26 03:28:00+00:00,orders-api,us-west,0.03415,414
2026-01-26 03:29:00+00:00,orders-api,us-west,0.04322,534
2026-01-26 03:30:00+00:00,orders-api,us-west,0.02654,310
2026-01-26 03:31:00+00:00,orders-api,us-west,0.02783,349
2026-01-26 03:32:00+00:00,orders-api,us-west,0.04504,563
2026-01-26 03:33:00+00:00,orders-api,us-west,0.02411,310
2026-01-26 03:34:00+00:00,orders-api,us-west,0.05242,691
2026-01-26 03:35:00+00:00,orders-api,us-west,0.02932,338
2026-01-26 03:36:00+00:00,orders-api,us-west,0.0237,265
2026-01-26 03:37:00+00:00,orders-api,us-west,0.04127,537
2026-01-26 03:38:00+00:00,orders-api,us-west,0.03652,464
2026-01-26 03:39:00+00:00,orders-api,us-west,0.0266,360
2026-01-26 03:40:00+00:00,orders-api,us-west,0.02481,392
2026-01-26 03:41:00+00:00,orders-api,us-west,0.02532,361
2026-01-26 03:42:00+00:00,orders-api,us-west,0.03349,415
2026-01-26 03:43:00+00:00,orders-api,us-west,0.02927,351
2026-01-26 03:44:00+00:00,orders-api,us-west,0.03082,425
2026-01-26 03:45:00+00:00,orders-api,us-west,0.03554,539
2026-01-26 03:46:00+00:00,orders-api,us-west,0.04682,606
2026-01-26 03:47:00+00:00,orders-api,us-west,0.02379,353
2026-01-26 03:48:00+00:00,orders-api,us-west,0.03092,437
2026-01-26 03:49:00+00:00,orders-api,us-west,0.02559,348
2026-01-26 03:50:00+00:00,orders-api,us-west,0.03667,429
2026-01-26 03:51:00+00:00,orders-api,us-west,0.02759,349
2026-01-26 03:52:00+00:00,orders-api,us-west,0.03209,452
2026-01-26 03:53:00+00:00,orders-api,us-west,0.02454,342
2026-01-26 03:54:00+00:00,orders-api,us-west,0.03024,385
2026-01-26 03:55:00+00:00,orders-api,us-west,0.02699,346
2026-01-26 03:56:00+00:00,orders-api,us-west,0.02607,337
2026-01-26 03:57:00+00:00,orders-api,us-west,0.02759,325
2026-01-26 03:58:00+00:00,orders-api,us-west,0.03739,511
2026-01-26 03:59:00+00:00,orders-api,us-west,0.03566,583
2026-01-26 04:00:00+00:00,orders-api,us-west,0.03504,373
2026-01-26 04:01:00+00:00,orders-api,us-west,0.03841,518
2026-01-26 04:02:00+00:00,orders-api,us-west,0.02453,310
2026-01-26 04:03:00+00:00,orders-api,us-west,0.03519,469
2026-01-26 04:04:00+00:00,orders-api,us-west,0.03664,475
2026-01-26 04:05:00+00:00,orders-api,us-west,0.02547,336
2026-01-26 04:06:00+00:00,orders-api,us-west,0.03102,410
2026-01-26 04:07:00+00:00,orders-api,us-west,0.02388,337
2026-01-26 04:08:00+00:00,orders-api,us-west,0.05306,625
2026-01-26 04:09:00+00:00,orders-api,us-west,0.02913,383
2026-01-26 04:10:00+00:00,orders-api,us-west,0.02998,436
2026-01-26 04:11:00+00:00,orders-api,us-west,0.03517,464
2026-01-26 04:12:00+00:00,orders-api,us-west,0.02943,383
2026-01-26 04:13:00+00:00,orders-api,us-west,0.02846,411
2026-01-26 04:14:00+00:00,orders-api,us-west,0.03031,411
2026-01-26 04:15:00+00:00,orders-api,us-west,0.02451,297
2026-01-26 04:16:00+00:00,orders-api,us-west,0.02667,309
2026-01-26 04:17:00+00:00,orders-api,us-west,0.03408,466
2026-01-26 04:18:00+00:00,orders-api,us-west,0.0566,745
2026-01-26 04:19:00+00:00,orders-api,us-west,0.00677,68
2026-01-26 04:20:00+00:00,orders-api,us-west,0.00969,96
2026-01-26 04:21:00+00:00,orders-api,us-west,0.01223,121
2026-01-26 04:22:00+00:00,orders-api,us-west,0.01107,113
2026-01-26 04:23:00+00:00,orders-api,us-west,0.006,62
2026-01-26 04:24:00+00:00,orders-api,us-west,0.00814,72
2026-01-26 04:25:00+00:00,orders-api,us-west,0.00538,54
2026-01-26 04:26:00+00:00,orders-api,us-west,0.02102,242
2026-01-26 04:27:00+00:00,orders-api,us-west,0.02651,250
2026-01-26 04:28:00+00:00,orders-api,us-west,0.017,173
2026-01-26 04:29:00+00:00,orders-api,us-west,0.01149,104
2026-01-26 04:30:00+00:00,orders-api,us-west,0.01442,134
2026-01-26 04:31:00+00:00,orders-api,us-west,0.00864,84
2026-01-26 04:32:00+00:00,orders-api,us-west,0.01438,147
2026-01-26 04:33:00+00:00,orders-api,us-west,0.01032,94
2026-01-26 04:34:00+00:00,orders-api,us-west,0.00591,57
2026-01-26 04:35:00+00:00,orders-api,us-west,0.00621,59
2026-01-26 04:36:00+00:00,orders-api,us-west,0.00755,81
2026-01-26 04:37:00+00:00,orders-api,us-west,0.00962,90
2026-01-26 04:38:00+00:00,orders-api,us-west,0.00898,96
2026-01-26 04:39:00+00:00,orders-api,us-west,0.01516,161
2026-01-26 04:40:00+00:00,orders-api,us-west,0.00851,96
2026-01-26 04:41:00+00:00,orders-api,us-west,0.00488,45
2026-01-26 04:42:00+00:00,orders-api,us-west,0.00792,73
2026-01-26 04:43:00+00:00,orders-api,us-west,0.00375,35
2026-01-26 04:44:00+00:00,orders-api,us-west,0.01171,114
2026-01-26 04:45:00+00:00,orders-api,us-west,0.02108,205
2026-01-26 04:46:00+00:00,orders-api,us-west,0.00997,102
2026-01-26 04:47:00+00:00,orders-api,us-west,0.00923,90
2026-01-26 04:48:00+00:00,orders-api,us-west,0.0064,55
2026-01-26 04:49:00+00:00,orders-api,us-west,0.01163,113
2026-01-26 04:50:00+00:00,orders-api,us-west,0.01342,128
2026-01-26 04:51:00+00:00,orders-api,us-west,0.01528,142
2026-01-26 04:52:00+00:00,orders-api,us-west,0.02399,225
2026-01-26 04:53:00+00:00,orders-api,us-west,0.00478,45
2026-01-26 04:54:00+00:00,orders-api,us-west,0.00556,59
2026-01-26 04:55:00+00:00,orders-api,us-west,0.00761,68
2026-01-26 04:56:00+00:00,orders-api,us-west,0.00524,53
2026-01-26 04:57:00+00:00,orders-api,us-west,0.01062,115
2026-01-26 04:58:00+00:00,orders-api,us-west,0.0091,100
2026-01-26 04:59:00+00:00,orders-api,us-west,0.00588,56
2026-01-26 05:00:00+00:00,orders-api,us-west,0.01154,114
2026-01-26 05:01:00+00:00,orders-api,us-west,0.00985,85
2026-01-26 05:02:00+00:00,orders-api,us-west,0.00908,90
2026-01-26 05:03:00+00:00,orders-api,us-west,0.007,77
2026-01-26 05:04:00+00:00,orders-api,us-west,0.00272,25
2026-01-26 05:05:00+00:00,orders-api,us-west,0.02157,245
2026-01-26 05:06:00+00:00,orders-api,us-west,0.00382,43
2026-01-26 05:07:00+00:00,orders-api,us-west,0.0176,183
2026-01-26 05:08:00+00:00,orders-api,us-west,0.00771,76
2026-01-26 05:09:00+00:00,orders-api,us-west,0.01119,113
2026-01-26 05:10:00+00:00,orders-api,us-west,0.0139,121
2026-01-26 05:11:00+00:00,orders-api,us-west,0.01536,134
2026-01-26 05:12:00+00:00,orders-api,us-west,0.00522,49
2026-01-26 05:13:00+00:00,orders-api,us-west,0.01077,129
2026-01-26 05:14:00+00:00,orders-api,us-west,0.00584,53
2026-01-26 05:15:00+00:00,orders-api,us-west,0.00335,35
2026-01-26 05:16:00+00:00,orders-api,us-west,0.0168,173
2026-01-26 05:17:00+00:00,orders-api,us-west,0.01715,162
2026-01-26 05:18:00+00:00,orders-api,us-west,0.00834,89
2026-01-26 05:19:00+00:00,orders-api,us-west,0.00995,108
2026-01-26 05:20:00+00:00,orders-api,us-west,0.01409,154
2026-01-26 05:21:00+00:00,orders-api,us-west,0.00569,56
2026-01-26 05:22:00+00:00,orders-api,us-west,0.013,119
2026-01-26 05:23:00+00:00,orders-api,us-west,0.02057,202
2026-01-26 05:24:00+00:00,orders-api,us-west,0.00484,49
2026-01-26 05:25:00+00:00,orders-api,us-west,0.00697,63
2026-01-26 05:26:00+00:00,orders-api,us-west,0.01862,194
2026-01-26 05:27:00+00:00,orders-api,us-west,0.00327,31
2026-01-26 05:28:00+00:00,orders-api,us-west,0.0261,258
2026-01-26 05:29:00+00:00,orders-api,us-west,0.00331,34
2026-01-26 05:30:00+00:00,orders-api,us-west,0.0149,142
2026-01-26 05:31:00+00:00,orders-api,us-west,0.00555,53
2026-01-26 05:32:00+00:00,orders-api,us-west,0.0186,182
2026-01-26 05:33:00+00:00,orders-api,us-west,0.0093,94
2026-01-26 05:34:00+00:00,orders-api,us-west,0.01083,108
2026-01-26 05:35:00+00:00,orders-api,us-west,0.02959,282
2026-01-26 05:36:00+00:00,orders-api,us-west,0.00974,90
2026-01-26 05:37:00+00:00,orders-api,us-west,0.01031,116
2026-01-26 05:38:00+00:00,orders-api,us-west,0.00674,68
2026-01-26 05:39:00+00:00,orders-api,us-west,0.01773,173
2026-01-26 05:40:00+00:00,orders-api,us-west,0.0059,65
2026-01-26 05:41:00+00:00,orders-api,us-west,0.00572,62
2026-01-26 05:42:00+00:00,orders-api,us-west,0.00834,92
2026-01-26 05:43:00+00:00,orders-api,us-west,0.01348,137
2026-01-26 05:44:00+00:00,orders-api,us-west,0.00802,88
2026-01-26 05:45:00+00:00,orders-api,us-west,0.00378,47
2026-01-26 05:46:00+00:00,orders-api,us-west,0.0045,41
2026-01-26 05:47:00+00:00,orders-api,us-west,0.02627,279
2026-01-26 05:48:00+00:00,orders-api,us-west,0.01371,135
2026-01-26 05:49:00+00:00,orders-api,us-west,0.02499,233
2026-01-26 05:50:00+00:00,orders-api,us-west,0.01131,98
2026-01-26 05:51:00+00:00,orders-api,us-west,0.00475,47
2026-01-26 05:52:00+00:00,orders-api,us-west,0.00687,70
2026-01-26 05:53:00+00:00,orders-api,us-west,0.0135,136
2026-01-26 05:54:00+00:00,orders-api,us-west,0.01479,159
2026-01-26 05:55:00+00:00,orders-api,us-west,0.01285,118
2026-01-26 05:56:00+00:00,orders-api,us-west,0.00969,96
2026-01-26 05:57:00+00:00,orders-api,us-west,0.0084,90
2026-01-26 05:58:00+00:00,orders-api,us-west,0.01697,163
2026-01-26 05:59:00+00:00,orders-api,us-west,0.01002,103
2026-01-26 06:00:00+00:00,orders-api,us-west,0.0061,63
2026-01-26 06:01:00+00:00,orders-api,us-west,0.01073,109
2026-01-26 06:02:00+00:00,orders-api,us-west,0.00724,76
2026-01-26 06:03:00+00:00,orders-api,us-west,0.00309,30
2026-01-26 06:04:00+00:00,orders-api,us-west,0.01171,109
2026-01-26 06:05:00+00:00,orders-api,us-west,0.00979,97
2026-01-26 06:06:00+00:00,orders-api,us-west,0.00858,76
2026-01-26 06:07:00+00:00,orders-api,us-west,0.0328,317
2026-01-26 06:08:00+00:00,orders-api,us-west,0.01876,181
2026-01-26 06:09:00+00:00,orders-api,us-west,0.01368,134
2026-01-26 06:10:00+00:00,orders-api,us-west,0.01242,121
2026-01-26 06:11:00+00:00,orders-api,us-west,0.00782,84
2026-01-26 06:12:00+00:00,orders-api,us-west,0.00564,57
2026-01-26 06:13:00+00:00,orders-api,us-west,0.00781,84
2026-01-26 06:14:00+00:00,orders-api,us-west,0.00749,74
2026-01-26 06:15:00+00:00,orders-api,us-west,0.0369,310
2026-01-26 06:16:00+00:00,orders-api,us-west,0.02954,354
2026-01-26 06:17:00+00:00,orders-api,us-west,0.00584,60
2026-01-26 06:18:00+00:00,orders-api,us-west,0.01124,123
2026-01-26 06:19:00+00:00,orders-api,us-west,0.00419,36
2026-01-26 06:20:00+00:00,orders-api,us-west,0.02373,220
2026-01-26 06:21:00+00:00,orders-api,us-west,0.00572,60
2026-01-26 06:22:00+00:00,orders-api,us-west,0.00693,68
2026-01-26 06:23:00+00:00,orders-api,us-west,0.0136,133
2026-01-26 06:24:00+00:00,orders-api,us-west,0.00498,50
2026-01-26 06:25:00+00:00,orders-api,us-west,0.01856,167
2026-01-26 06:26:00+00:00,orders-api,us-west,0.00485,46
2026-01-26 06:27:00+00:00,orders-api,us-west,0.00508,57
2026-01-26 06:28:00+00:00,orders-api,us-west,0.00943,90
2026-01-26 06:29:00+00:00,orders-api,us-west,0.0087,78
2026-01-26 06:30:00+00:00,orders-api,us-west,0.00977,104
2026-01-26 06:31:00+00:00,orders-api,us-west,0.01579,175
2026-01-26 06:32:00+00:00,orders-api,us-west,0.00966,89
2026-01-26 06:33:00+00:00,orders-api,us-west,0.01102,129
2026-01-26 06:34:00+00:00,orders-api,us-west,0.013,135
2026-01-26 06:35:00+00:00,orders-api,us-west,0.00594,61
2026-01-26 06:36:00+00:00,orders-api,us-west,0.01291,133
2026-01-26 06:37:00+00:00,orders-api,us-west,0.00482,54
2026-01-26 06:38:00+00:00,orders-api,us-west,0.01049,94
2026-01-26 06:39:00+00:00,orders-api,us-west,0.0085,75
2026-01-26 06:40:00+00:00,orders-api,us-west,0.00981,86
2026-01-26 06:41:00+00:00,orders-api,us-west,0.00315,28
2026-01-26 06:42:00+00:00,orders-api,us-west,0.00306,31
2026-01-26 06:43:00+00:00,orders-api,us-west,0.04528,454
2026-01-26 06:44:00+00:00,orders-api,us-west,0.00639,63
2026-01-26 06:45:00+00:00,orders-api,us-west,0.02782,284
2026-01-26 06:46:00+00:00,orders-api,us-west,0.02391,233
2026-01-26 06:47:00+00:00,orders-api,us-west,0.00745,76
2026-01-26 06:48:00+00:00,orders-api,us-west,0.00999,110
2026-01-26 06:49:00+00:00,orders-api,us-west,0.01365,143
2026-01-26 06:50:00+00:00,orders-api,us-west,0.00884,79
2026-01-26 06:51:00+00:00,orders-api,us-west,0.00767,82
2026-01-26 06:52:00+00:00,orders-api,us-west,0.01167,116
2026-01-26 06:53:00+00:00,orders-api,us-west,0.0093,93
2026-01-26 06:54:00+00:00,orders-api,us-west,0.0116,112
2026-01-26 06:55:00+00:00,orders-api,us-west,0.01223,116
2026-01-26 06:56:00+00:00,orders-api,us-west,0.00953,91
2026-01-26 06:57:00+00:00,orders-api,us-west,0.01825,156
2026-01-26 06:58:00+00:00,orders-api,us-west,0.00923,88
2026-01-26 06:59:00+00:00,orders-api,us-west,0.00372,34
2026-01-26 07:00:00+00:00,orders-api,us-west,0.01578,173
2026-01-26 07:01:00+00:00,orders-api,us-west,0.01151,114
2026-01-26 07:02:00+00:00,orders-api,us-west,0.01456,139
2026-01-26 07:03:00+00:00,orders-api,us-west,0.03524,357
2026-01-26 07:04:00+00:00,orders-api,us-west,0.00824,85
2026-01-26 07:05:00+00:00,orders-api,us-west,0.00622,67
2026-01-26 07:06:00+00:00,orders-api,us-west,0.00868,85
2026-01-26 07:07:00+00:00,orders-api,us-west,0.01018,93
2026-01-26 07:08:00+00:00,orders-api,us-west,0.00831,91
