ts,service,region,rps
2026-01-24 12:52:00+00:00,orders-api,us-west,116.95
2026-01-24 12:53:00+00:00,orders-api,us-west,118.03
2026-01-24 12:54:00+00:00,orders-api,us-west,103.57
2026-01-24 12:55:00+00:00,orders-api,us-west,92.83
2026-01-24 12:56:00+00:00,orders-api,us-west,105.87
2026-01-24 12:57:00+00:00,orders-api,us-west,100.5
2026-01-24 12:58:00+00:00,orders-api,us-west,103.72
2026-01-24 12:59:00+00:00,orders-api,us-west,114.41
2026-01-24 13:00:00+00:00,orders-api,us-west,106.79
2026-01-24 13:01:00+00:00,orders-api,us-west,107.26
2026-01-24 13:02:00+00:00,orders-api,us-west,104.58
2026-01-24 13:03:00+00:00,orders-api,us-west,107.3
2026-01-24 13:04:00+00:00,orders-api,us-west,84.48
2026-01-24 13:05:00+00:00,orders-api,us-west,97.46
2026-01-24 13:06:00+00:00,orders-api,us-west,107.41
2026-01-24 13:07:00+00:00,orders-api,us-west,117.43
2026-01-24 13:08:00+00:00,orders-api,us-west,101.5
2026-01-24 13:09:00+00:00,orders-api,us-west,85.91
2026-01-24 13:10:00+00:00,orders-api,us-west,112.38
2026-01-24 13:11:00+00:00,orders-api,us-west,95.86
2026-01-24 13:12:00+00:00,orders-api,us-west,98.75
2026-01-24 13:13:00+00:00,orders-api,us-west,103.01
2026-01-24 13:14:00+00:00,orders-api,us-west,100.65
2026-01-24 13:15:00+00:00,orders-api,us-west,93.58
2026-01-24 13:16:00+00:00,orders-api,us-west,86.93
2026-01-24 13:17:00+00:00,orders-api,us-west,110.98
2026-01-24 13:18:00+00:00,orders-api,us-west,110.76
2026-01-24 13:19:00+00:00,orders-api,us-west,105.86
2026-01-24 13:20:00+00:00,orders-api,us-west,95.36
2026-01-24 13:21:00+00:00,orders-api,us-west,99.53
2026-01-24 13:22:00+00:00,orders-api,us-west,104.4
2026-01-24 13:23:00+00:00,orders-api,us-west,104.64
2026-01-24 13:24:00+00:00,orders-api,us-west,107.13
2026-01-24 13:25:00+00:00,orders-api,us-west,93.24
2026-01-24 13:26:00+00:00,orders-api,us-west,105.32
2026-01-24 13:27:00+00:00,orders-api,us-west,113.08
2026-01-24 13:28:00+00:00,orders-api,us-west,111.73
2026-01-24 13:29:00+00:00,orders-api,us-west,103.16
2026-01-24 13:30:00+00:00,orders-api,us-west,106.83
2026-01-24 13:31:00+00:00,orders-api,us-west,102.55
2026-01-24 13:32:00+00:00,orders-api,us-west,107.28
2026-01-24 13:33:00+00:00,orders-api,us-west,102.06
2026-01-24 13:34:00+00:00,orders-api,us-west,86.2
2026-01-24 13:35:00+00:00,orders-api,us-west,113.53
2026-01-24 13:36:00+00:00,orders-api,us-west,107.04
2026-01-24 13:37:00+00:00,orders-api,us-west,89.33
2026-01-24 13:38:00+00:00,orders-api,us-west,97.31
2026-01-24 13:39:00+00:00,orders-api,us-west,97.91
2026-01-24 13:40:00+00:00,orders-api,us-west,105.06
2026-01-24 13:41:00+00:00,orders-api,us-west,100.25
2026-01-24 13:42:00+00:00,orders-api,us-west,96.24
2026-01-24 13:43:00+00:00,orders-api,us-west,108.2
2026-01-24 13:44:00+00:00,orders-api,us-west,110.46
2026-01-24 13:45:00+00:00,orders-api,us-west,100.54
2026-01-24 13:46:00+00:00,orders-api,us-west,101.26
2026-01-24 13:47:00+00:00,orders-api,us-west,88.15
2026-01-24 13:48:00+00:00,orders-api,us-west,98.35
2026-01-24 13:49:00+00:00,orders-api,us-west,107.84
2026-01-24 13:50:00+00:00,orders-api,us-west,93.42
2026-01-24 13:51:00+00:00,orders-api,us-west,91.52
2026-01-24 13:52:00+00:00,orders-api,us-west,84.86
2026-01-24 13:53:00+00:00,orders-api,us-west,87.25
2026-01-24 13:54:00+00:00,orders-api,us-west,88.88
2026-01-24 13:55:00+00:00,orders-api,us-west,93.72
2026-01-24 13:56:00+00:00,orders-api,us-west,81.97
2026-01-24 13:57:00+00:00,orders-api,us-west,94.66
2026-01-24 13:58:00+00:00,orders-api,us-west,99.12
2026-01-24 13:59:00+00:00,orders-api,us-west,88.15
2026-01-24 14:00:00+00:00,orders-api,us-west,105.37
2026-01-24 14:01:00+00:00,orders-api,us-west,102.77
2026-01-24 14:02:00+00:00,orders-api,us-west,101.6
2026-01-24 14:03:00+00:00,orders-api,us-west,86.61
2026-01-24 14:04:00+00:00,orders-api,us-west,91.46
2026-01-24 14:05:00+00:00,orders-api,us-west,85.37
2026-01-24 14:06:00+00:00,orders-api,us-west,95.58
2026-01-24 14:07:00+00:00,orders-api,us-west,96.66
2026-01-24 14:08:00+00:00,orders-api,us-west,97.6
2026-01-24 14:09:00+00:00,orders-api,us-west,80.55
2026-01-24 14:10:00+00:00,orders-api,us-west,85.06
2026-01-24 14:11:00+00:00,orders-api,us-west,93.32
2026-01-24 14:12:00+00:00,orders-api,us-west,82.31
2026-01-24 14:13:00+00:00,orders-api,us-west,96.36
2026-01-24 14:14:00+00:00,orders-api,us-west,78.67
2026-01-24 14:15:00+00:00,orders-api,us-west,96.68
2026-01-24 14:16:00+00:00,orders-api,us-west,80.18
2026-01-24 14:17:00+00:00,orders-api,us-west,92.52
2026-01-24 14:18:00+00:00,orders-api,us-west,93.65
2026-01-24 14:19:00+00:00,orders-api,us-west,84.38
2026-01-24 14:20:00+00:00,orders-api,us-west,95.37
2026-01-24 14:21:00+00:00,orders-api,us-west,97.96
2026-01-24 14:22:00+00:00,orders-api,us-west,84.12
2026-01-24 14:23:00+00:00,orders-api,us-west,81.12
2026-01-24 14:24:00+00:00,orders-api,us-west,73.51
2026-01-24 14:25:00+00:00,orders-api,us-west,94.53
2026-01-24 14:26:00+00:00,orders-api,us-west,75.93
2026-01-24 14:27:00+00:00,orders-api,us-west,90.64
2026-01-24 14:28:00+00:00,orders-api,us-west,91.49
2026-01-24 14:29:00+00:00,orders-api,us-west,97.25
2026-01-24 14:30:00+00:00,orders-api,us-west,89.19
2026-01-24 14:31:00+00:00,orders-api,us-west,85.3
2026-01-24 14:32:00+00:00,orders-api,us-west,94.45
2026-01-24 14:33:00+00:00,orders-api,us-west,93.8
2026-01-24 14:34:00+00:00,orders-api,us-west,95.57
2026-01-24 14:35:00+00:00,orders-api,us-west,97.33
2026-01-24 14:36:00+00:00,orders-api,us-west,75.46
2026-01-24 14:37:00+00:00,orders-api,us-west,88.45
2026-01-24 14:38:00+00:00,orders-api,us-west,94.99
2026-01-24 14:39:00+00:00,orders-api,us-west,81.02
2026-01-24 14:40:00+00:00,orders-api,us-west,87.54
2026-01-24 14:41:00+00:00,orders-api,us-west,88.24
2026-01-24 14:42:00+00:00,orders-api,us-west,92.79
2026-01-24 14:43:00+00:00,orders-api,us-west,92.91
2026-01-24 14:44:00+00:00,orders-api,us-west,102.94
2026-01-24 14:45:00+00:00,orders-api,us-west,93.87
2026-01-24 14:46:00+00:00,orders-api,us-west,75.01
2026-01-24 14:47:00+00:00,orders-api,us-west,89.28
2026-01-24 14:48:00+00:00,orders-api,us-west,93.03
2026-01-24 14:49:00+00:00,orders-api,us-west,87.13
2026-01-24 14:50:00+00:00,orders-api,us-west,95.58
2026-01-24 14:51:00+00:00,orders-api,us-west,97.78
2026-01-24 14:52:00+00:00,orders-api,us-west,89.18
2026-01-24 14:53:00+00:00,orders-api,us-west,89.0
2026-01-24 14:54:00+00:00,orders-api,us-west,94.6
2026-01-24 14:55:00+00:00,orders-api,us-west,88.28
2026-01-24 14:56:00+00:00,orders-api,us-west,85.89
2026-01-24 14:57:00+00:00,orders-api,us-west,85.43
2026-01-24 14:58:00+00:00,orders-api,us-west,95.37
2026-01-24 14:59:00+00:00,orders-api,us-west,81.58
2026-01-24 15:00:00+00:00,orders-api,us-west,97.96
2026-01-24 15:01:00+00:00,orders-api,us-west,85.38
2026-01-24 15:02:00+00:00,orders-api,us-west,75.93
2026-01-24 15:03:00+00:00,orders-api,us-west,88.04
2026-01-24 15:04:00+00:00,orders-api,us-west,67.19
2026-01-24 15:05:00+00:00,orders-api,us-west,92.32
2026-01-24 15:06:00+00:00,orders-api,us-west,93.61
2026-01-24 15:07:00+00:00,orders-api,us-west,79.49
2026-01-24 15:08:00+00:00,orders-api,us-west,80.59
2026-01-24 15:09:00+00:00,orders-api,us-west,101.45
2026-01-24 15:10:00+00:00,orders-api,us-west,77.1
2026-01-24 15:11:00+00:00,orders-api,us-west,76.38
2026-01-24 15:12:00+00:00,orders-api,us-west,96.65
2026-01-24 15:13:00+00:00,orders-api,us-west,99.05
2026-01-24 15:14:00+00:00,orders-api,us-west,83.05
2026-01-24 15:15:00+00:00,orders-api,us-west,92.2
2026-01-24 15:16:00+00:00,orders-api,us-west,97.53
2026-01-24 15:17:00+00:00,orders-api,us-west,79.96
2026-01-24 15:18:00+00:00,orders-api,us-west,76.77
2026-01-24 15:19:00+00:00,orders-api,us-west,92.93
2026-01-24 15:20:00+00:00,orders-api,us-west,96.83
2026-01-24 15:21:00+00:00,orders-api,us-west,83.23
2026-01-24 15:22:00+00:00,orders-api,us-west,75.27
2026-01-24 15:23:00+00:00,orders-api,us-west,96.5
2026-01-24 15:24:00+00:00,orders-api,us-west,75.44
2026-01-24 15:25:00+00:00,orders-api,us-west,77.22
2026-01-24 15:26:00+00:00,orders-api,us-west,78.57
2026-01-24 15:27:00+00:00,orders-api,us-west,91.98
2026-01-24 15:28:00+00:00,orders-api,us-west,82.71
2026-01-24 15:29:00+00:00,orders-api,us-west,82.9
2026-01-24 15:30:00+00:00,orders-api,us-west,78.89
2026-01-24 15:31:00+00:00,orders-api,us-west,82.46
2026-01-24 15:32:00+00:00,orders-api,us-west,85.81
2026-01-24 15:33:00+00:00,orders-api,us-west,62.33
2026-01-24 15:34:00+00:00,orders-api,us-west,76.15
2026-01-24 15:35:00+00:00,orders-api,us-west,82.17
2026-01-24 15:36:00+00:00,orders-api,us-west,69.53
2026-01-24 15:37:00+00:00,orders-api,us-west,82.01
2026-01-24 15:38:00+00:00,orders-api,us-west,78.84
2026-01-24 15:39:00+00:00,orders-api,us-west,94.87
2026-01-24 15:40:00+00:00,orders-api,us-west,92.27
2026-01-24 15:41:00+00:00,orders-api,us-west,73.55
2026-01-24 15:42:00+00:00,orders-api,us-west,80.68
2026-01-24 15:43:00+00:00,orders-api,us-west,79.83
2026-01-24 15:44:00+00:00,orders-api,us-west,77.34
2026-01-24 15:45:00+00:00,orders-api,us-west,82.14
2026-01-24 15:46:00+00:00,orders-api,us-west,73.66
2026-01-24 15:47:00+00:00,orders-api,us-west,70.88
2026-01-24 15:48:00+00:00,orders-api,us-west,82.83
2026-01-24 15:49:00+00:00,orders-api,us-west,81.75
2026-01-24 15:50:00+00:00,orders-api,us-west,69.92
2026-01-24 15:51:00+00:00,orders-api,us-west,89.19
2026-01-24 15:52:00+00:00,orders-api,us-west,71.01
2026-01-24 15:53:00+00:00,orders-api,us-west,79.74
2026-01-24 15:54:00+00:00,orders-api,us-west,83.94
2026-01-24 15:55:00+00:00,orders-api,us-west,73.16
2026-01-24 15:56:00+00:00,orders-api,us-west,79.04
2026-01-24 15:57:00+00:00,orders-api,us-west,73.27
2026-01-24 15:58:00+00:00,orders-api,us-west,74.45
2026-01-24 15:59:00+00:00,orders-api,us-west,75.85
2026-01-24 16:00:00+00:00,orders-api,us-west,68.96
2026-01-24 16:01:00+00:00,orders-api,us-west,73.46
2026-01-24 16:02:00+00:00,orders-api,us-west,62.42
2026-01-24 16:03:00+00:00,orders-api,us-west,69.44
2026-01-24 16:04:00+00:00,orders-api,us-west,74.36
2026-01-24 16:05:00+00:00,orders-api,us-west,76.22
2026-01-24 16:06:00+00:00,orders-api,us-west,73.91
2026-01-24 16:07:00+00:00,orders-api,us-west,76.42
2026-01-24 16:08:00+00:00,orders-api,us-west,76.9
2026-01-24 16:09:00+00:00,orders-api,us-west,82.71
2026-01-24 16:10:00+00:00,orders-api,us-west,74.73
2026-01-24 16:11:00+00:00,orders-api,us-west,67.02
2026-01-24 16:12:00+00:00,orders-api,us-west,69.93
2026-01-24 16:13:00+00:00,orders-api,us-west,71.44
2026-01-24 16:14:00+00:00,orders-api,us-west,71.53
2026-01-24 16:15:00+00:00,orders-api,us-west,68.94
2026-01-24 16:16:00+00:00,orders-api,us-west,67.12
2026-01-24 16:17:00+00:00,orders-api,us-west,70.88
2026-01-24 16:18:00+00:00,orders-api,us-west,79.41
2026-01-24 16:19:00+00:00,orders-api,us-west,78.51
2026-01-24 16:20:00+00:00,orders-api,us-west,74.72
2026-01-24 16:21:00+00:00,orders-api,us-west,74.31
2026-01-24 16:22:00+00:00,orders-api,us-west,70.1
2026-01-24 16:23:00+00:00,orders-api,us-west,73.81
2026-01-24 16:24:00+00:00,orders-api,us-west,70.08
2026-01-24 16:25:00+00:00,orders-api,us-west,79.09
2026-01-24 16:26:00+00:00,orders-api,us-west,61.24
2026-01-24 16:27:00+00:00,orders-api,us-west,72.96
2026-01-24 16:28:00+00:00,orders-api,us-west,76.89
2026-01-24 16:29:00+00:00,orders-api,us-west,77.67
2026-01-24 16:30:00+00:00,orders-api,us-west,95.62
2026-01-24 16:31:00+00:00,orders-api,us-west,72.6
2026-01-24 16:32:00+00:00,orders-api,us-west,67.39
2026-01-24 16:33:00+00:00,orders-api,us-west,72.76
2026-01-24 16:34:00+00:00,orders-api,us-west,60.22
2026-01-24 16:35:00+00:00,orders-api,us-west,72.17
2026-01-24 16:36:00+00:00,orders-api,us-west,67.08
2026-01-24 16:37:00+00:00,orders-api,us-west,81.23
2026-01-24 16:38:00+00:00,orders-api,us-west,68.2
2026-01-24 16:39:00+00:00,orders-api,us-west,74.34
2026-01-24 16:40:00+00:00,orders-api,us-west,68.93
2026-01-24 16:41:00+00:00,orders-api,us-west,88.8
2026-01-24 16:42:00+00:00,orders-api,us-west,75.2
2026-01-24 16:43:00+00:00,orders-api,us-west,93.48
2026-01-24 16:44:00+00:00,orders-api,us-west,81.97
2026-01-24 16:45:00+00:00,orders-api,us-west,78.78
2026-01-24 16:46:00+00:00,orders-api,us-west,80.76
2026-01-24 16:47:00+00:00,orders-api,us-west,78.29
2026-01-24 16:48:00+00:00,orders-api,us-west,59.46
2026-01-24 16:49:00+00:00,orders-api,us-west,69.26
2026-01-24 16:50:00+00:00,orders-api,us-west,80.76
2026-01-24 16:51:00+00:00,orders-api,us-west,73.34
2026-01-24 16:52:00+00:00,orders-api,us-west,60.34
2026-01-24 16:53:00+00:00,orders-api,us-west,77.11
2026-01-24 16:54:00+00:00,orders-api,us-west,86.06
2026-01-24 16:55:00+00:00,orders-api,us-west,80.28
2026-01-24 16:56:00+00:00,orders-api,us-west,77.65
2026-01-24 16:57:00+00:00,orders-api,us-west,79.38
2026-01-24 16:58:00+00:00,orders-api,us-west,68.31
2026-01-24 16:59:00+00:00,orders-api,us-west,59.71
2026-01-24 17:00:00+00:00,orders-api,us-west,66.1
2026-01-24 17:01:00+00:00,orders-api,us-west,84.88
2026-01-24 17:02:00+00:00,orders-api,us-west,72.22
2026-01-24 17:03:00+00:00,orders-api,us-west,68.96
2026-01-24 17:04:00+00:00,orders-api,us-west,68.65
2026-01-24 17:05:00+00:00,orders-api,us-west,93.81
2026-01-24 17:06:00+00:00,orders-api,us-west,86.71
2026-01-24 17:07:00+00:00,orders-api,us-west,88.86
2026-01-24 17:08:00+00:00,orders-api,us-west,72.39
2026-01-24 17:09:00+00:00,orders-api,us-west,73.43
2026-01-24 17:10:00+00:00,orders-api,us-west,58.21
2026-01-24 17:11:00+00:00,orders-api,us-west,83.66
2026-01-24 17:12:00+00:00,orders-api,us-west,61.24
2026-01-24 17:13:00+00:00,orders-api,us-west,74.49
2026-01-24 17:14:00+00:00,orders-api,us-west,64.14
2026-01-24 17:15:00+00:00,orders-api,us-west,66.47
2026-01-24 17:16:00+00:00,orders-api,us-west,66.12
2026-01-24 17:17:00+00:00,orders-api,us-west,68.01
2026-01-24 17:18:00+00:00,orders-api,us-west,66.89
2026-01-24 17:19:00+00:00,orders-api,us-west,65.68
2026-01-24 17:20:00+00:00,orders-api,us-west,76.57
2026-01-24 17:21:00+00:00,orders-api,us-west,65.82
2026-01-24 17:22:00+00:00,orders-api,us-west,71.06
2026-01-24 17:23:00+00:00,orders-api,us-west,82.15
2026-01-24 17:24:00+00:00,orders-api,us-west,68.37
2026-01-24 17:25:00+00:00,orders-api,us-west,66.28
2026-01-24 17:26:00+00:00,orders-api,us-west,71.24
2026-01-24 17:27:00+00:00,orders-api,us-west,80.49
2026-01-24 17:28:00+00:00,orders-api,us-west,72.71
2026-01-24 17:29:00+00:00,orders-api,us-west,65.18
2026-01-24 17:30:00+00:00,orders-api,us-west,76.39
2026-01-24 17:31:00+00:00,orders-api,us-west,63.84
2026-01-24 17:32:00+00:00,orders-api,us-west,77.04
2026-01-24 17:33:00+00:00,orders-api,us-west,78.44
2026-01-24 17:34:00+00:00,orders-api,us-west,67.69
2026-01-24 17:35:00+00:00,orders-api,us-west,64.99
2026-01-24 17:36:00+00:00,orders-api,us-west,65.73
2026-01-24 17:37:00+00:00,orders-api,us-west,81.01
2026-01-24 17:38:00+00:00,orders-api,us-west,80.94
2026-01-24 17:39:00+00:00,orders-api,us-west,67.77
2026-01-24 17:40:00+00:00,orders-api,us-west,72.84
2026-01-24 17:41:00+00:00,orders-api,us-west,53.55
2026-01-24 17:42:00+00:00,orders-api,us-west,70.77
2026-01-24 17:43:00+00:00,orders-api,us-west,72.9
2026-01-24 17:44:00+00:00,orders-api,us-west,63.92
2026-01-24 17:45:00+00:00,orders-api,us-west,66.56
2026-01-24 17:46:00+00:00,orders-api,us-west,67.81
2026-01-24 17:47:00+00:00,orders-api,us-west,73.91
2026-01-24 17:48:00+00:00,orders-api,us-west,68.48
2026-01-24 17:49:00+00:00,orders-api,us-west,52.62
2026-01-24 17:50:00+00:00,orders-api,us-west,55.44
2026-01-24 17:51:00+00:00,orders-api,us-west,69.57
2026-01-24 17:52:00+00:00,orders-api,us-west,79.12
2026-01-24 17:53:00+00:00,orders-api,us-west,47.95
2026-01-24 17:54:00+00:00,orders-api,us-west,67.45
2026-01-24 17:55:00+00:00,orders-api,us-west,69.9
2026-01-24 17:56:00+00:00,orders-api,us-west,79.72
2026-01-24 17:57:00+00:00,orders-api,us-west,69.85
2026-01-24 17:58:00+00:00,orders-api,us-west,74.98
2026-01-24 17:59:00+00:00,orders-api,us-west,73.3
2026-01-24 18:00:00+00:00,orders-api,us-west,58.54
2026-01-24 18:01:00+00:00,orders-api,us-west,78.37
2026-01-24 18:02:00+00:00,orders-api,us-west,73.43
2026-01-24 18:03:00+00:00,orders-api,us-west,80.6
2026-01-24 18:04:00+00:00,orders-api,us-west,106.66
2026-01-24 18:05:00+00:00,orders-api,us-west,56.36
2026-01-24 18:06:00+00:00,orders-api,us-west,79.79
2026-01-24 18:07:00+00:00,orders-api,us-west,71.78
2026-01-24 18:08:00+00:00,orders-api,us-west,73.4
2026-01-24 18:09:00+00:00,orders-api,us-west,73.28
2026-01-24 18:10:00+00:00,orders-api,us-west,67.81
2026-01-24 18:11:00+00:00,orders-api,us-west,65.04
2026-01-24 18:12:00+00:00,orders-api,us-west,75.46
2026-01-24 18:13:00+00:00,orders-api,us-west,60.83
2026-01-24 18:14:00+00:00,orders-api,us-west,76.46
2026-01-24 18:15:00+00:00,orders-api,us-west,69.97
2026-01-24 18:16:00+00:00,orders-api,us-west,64.18
2026-01-24 18:17:00+00:00,orders-api,us-west,65.64
2026-01-24 18:18:00+00:00,orders-api,us-west,81.29
2026-01-24 18:19:00+00:00,orders-api,us-west,66.35
2026-01-24 18:20:00+00:00,orders-api,us-west,74.35
2026-01-24 18:21:00+00:00,orders-api,us-west,65.99
2026-01-24 18:22:00+00:00,orders-api,us-west,76.47
2026-01-24 18:23:00+00:00,orders-api,us-west,82.43
2026-01-24 18:24:00+00:00,orders-api,us-west,88.29
2026-01-24 18:25:00+00:00,orders-api,us-west,69.33
2026-01-24 18:26:00+00:00,orders-api,us-west,76.98
2026-01-24 18:27:00+00:00,orders-api,us-west,73.27
2026-01-24 18:28:00+00:00,orders-api,us-west,81.33
2026-01-24 18:29:00+00:00,orders-api,us-west,61.74
2026-01-24 18:30:00+00:00,orders-api,us-west,76.6
2026-01-24 18:31:00+00:00,orders-api,us-west,74.16
2026-01-24 18:32:00+00:00,orders-api,us-west,78.3
2026-01-24 18:33:00+00:00,orders-api,us-west,75.37
2026-01-24 18:34:00+00:00,orders-api,us-west,75.95
2026-01-24 18:35:00+00:00,orders-api,us-west,71.19
2026-01-24 18:36:00+00:00,orders-api,us-west,76.37
2026-01-24 18:37:00+00:00,orders-api,us-west,86.61
2026-01-24 18:38:00+00:00,orders-api,us-west,81.22
2026-01-24 18:39:00+00:00,orders-api,us-west,84.97
2026-01-24 18:40:00+00:00,orders-api,us-west,71.29
2026-01-24 18:41:00+00:00,orders-api,us-west,65.73
2026-01-24 18:42:00+00:00,orders-api,us-west,81.34
2026-01-24 18:43:00+00:00,orders-api,us-west,82.04
2026-01-24 18:44:00+00:00,orders-api,us-west,82.23
2026-01-24 18:45:00+00:00,orders-api,us-west,67.9
2026-01-24 18:46:00+00:00,orders-api,us-west,69.47
2026-01-24 18:47:00+00:00,orders-api,us-west,56.36
2026-01-24 18:48:00+00:00,orders-api,us-west,70.02
2026-01-24 18:49:00+00:00,orders-api,us-west,84.07
2026-01-24 18:50:00+00:00,orders-api,us-west,70.67
2026-01-24 18:51:00+00:00,orders-api,us-west,82.83
2026-01-24 18:52:00+00:00,orders-api,us-west,76.85
2026-01-24 18:53:00+00:00,orders-api,us-west,77.77
2026-01-24 18:54:00+00:00,orders-api,us-west,64.73
2026-01-24 18:55:00+00:00,orders-api,us-west,77.26
2026-01-24 18:56:00+00:00,orders-api,us-west,49.69
2026-01-24 18:57:00+00:00,orders-api,us-west,71.62
2026-01-24 18:58:00+00:00,orders-api,us-west,58.4
2026-01-24 18:59:00+00:00,orders-api,us-west,86.18
2026-01-24 19:00:00+00:00,orders-api,us-west,81.58
2026-01-24 19:01:00+00:00,orders-api,us-west,79.67
2026-01-24 19:02:00+00:00,orders-api,us-west,87.34
2026-01-24 19:03:00+00:00,orders-api,us-west,67.4
2026-01-24 19:04:00+00:00,orders-api,us-west,84.68
2026-01-24 19:05:00+00:00,orders-api,us-west,84.93
2026-01-24 19:06:00+00:00,orders-api,us-west,72.77
2026-01-24 19:07:00+00:00,orders-api,us-west,84.46
2026-01-24 19:08:00+00:00,orders-api,us-west,64.05
2026-01-24 19:09:00+00:00,orders-api,us-west,66.44
2026-01-24 19:10:00+00:00,orders-api,us-west,71.07
2026-01-24 19:11:00+00:00,orders-api,us-west,72.06
2026-01-24 19:12:00+00:00,orders-api,us-west,69.42
2026-01-24 19:13:00+00:00,orders-api,us-west,83.67
2026-01-24 19:14:00+00:00,orders-api,us-west,70.43
2026-01-24 19:15:00+00:00,orders-api,us-west,83.84
2026-01-24 19:16:00+00:00,orders-api,us-west,74.02
2026-01-24 19:17:00+00:00,orders-api,us-west,61.13
2026-01-24 19:18:00+00:00,orders-api,us-west,78.2
2026-01-24 19:19:00+00:00,orders-api,us-west,59.12
2026-01-24 19:20:00+00:00,orders-api,us-west,71.98
2026-01-24 19:21:00+00:00,orders-api,us-west,67.52
2026-01-24 19:22:00+00:00,orders-api,us-west,95.4
2026-01-24 19:23:00+00:00,orders-api,us-west,80.49
2026-01-24 19:24:00+00:00,orders-api,us-west,76.98
2026-01-24 19:25:00+00:00,orders-api,us-west,85.77
2026-01-24 19:26:00+00:00,orders-api,us-west,65.42
2026-01-24 19:27:00+00:00,orders-api,us-west,80.09
2026-01-24 19:28:00+00:00,orders-api,us-west,79.59
2026-01-24 19:29:00+00:00,orders-api,us-west,75.98
2026-01-24 19:30:00+00:00,orders-api,us-west,84.62
2026-01-24 19:31:00+00:00,orders-api,us-west,81.71
2026-01-24 19:32:00+00:00,orders-api,us-west,80.03
2026-01-24 19:33:00+00:00,orders-api,us-west,63.74
2026-01-24 19:34:00+00:00,orders-api,us-west,71.26
2026-01-24 19:35:00+00:00,orders-api,us-west,74.93
2026-01-24 19:36:00+00:00,orders-api,us-west,80.34
2026-01-24 19:37:00+00:00,orders-api,us-west,66.74
2026-01-24 19:38:00+00:00,orders-api,us-west,95.61
2026-01-24 19:39:00+00:00,orders-api,us-west,86.77
2026-01-24 19:40:00+00:00,orders-api,us-west,83.32
2026-01-24 19:41:00+00:00,orders-api,us-west,76.9
2026-01-24 19:42:00+00:00,orders-api,us-west,76.46
2026-01-24 19:43:00+00:00,orders-api,us-west,69.08
2026-01-24 19:44:00+00:00,orders-api,us-west,79.3
2026-01-24 19:45:00+00:00,orders-api,us-west,77.67
2026-01-24 19:46:00+00:00,orders-api,us-west,67.56
2026-01-24 19:47:00+00:00,orders-api,us-west,82.67
2026-01-24 19:48:00+00:00,orders-api,us-west,77.02
2026-01-24 19:49:00+00:00,orders-api,us-west,65.33
2026-01-24 19:50:00+00:00,orders-api,us-west,70.09
2026-01-24 19:51:00+00:00,orders-api,us-west,74.58
2026-01-24 19:52:00+00:00,orders-api,us-west,91.56
2026-01-24 19:53:00+00:00,orders-api,us-west,81.1
2026-01-24 19:54:00+00:00,orders-api,us-west,67.07
2026-01-24 19:55:00+00:00,orders-api,us-west,85.25
2026-01-24 19:56:00+00:00,orders-api,us-west,65.44
2026-01-24 19:57:00+00:00,orders-api,us-west,92.16
2026-01-24 19:58:00+00:00,orders-api,us-west,76.43
2026-01-24 19:59:00+00:00,orders-api,us-west,74.05
2026-01-24 20:00:00+00:00,orders-api,us-west,88.57
2026-01-24 20:01:00+00:00,orders-api,us-west,70.69
2026-01-24 20:02:00+00:00,orders-api,us-west,70.66
2026-01-24 20:03:00+00:00,orders-api,us-west,78.35
2026-01-24 20:04:00+00:00,orders-api,us-west,88.28
2026-01-24 20:05:00+00:00,orders-api,us-west,67.28
2026-01-24 20:06:00+00:00,orders-api,us-west,60.81
2026-01-24 20:07:00+00:00,orders-api,us-west,77.42
2026-01-24 20:08:00+00:00,orders-api,us-west,86.22
2026-01-24 20:09:00+00:00,orders-api,us-west,95.81
2026-01-24 20:10:00+00:00,orders-api,us-west,78.61
2026-01-24 20:11:00+00:00,orders-api,us-west,74.0
2026-01-24 20:12:00+00:00,orders-api,us-west,87.27
2026-01-24 20:13:00+00:00,orders-api,us-west,66.95
2026-01-24 20:14:00+00:00,orders-api,us-west,74.11
2026-01-24 20:15:00+00:00,orders-api,us-west,86.9
2026-01-24 20:16:00+00:00,orders-api,us-west,85.42
2026-01-24 20:17:00+00:00,orders-api,us-west,81.18
2026-01-24 20:18:00+00:00,orders-api,us-west,83.29
2026-01-24 20:19:00+00:00,orders-api,us-west,61.99
2026-01-24 20:20:00+00:00,orders-api,us-west,74.18
2026-01-24 20:21:00+00:00,orders-api,us-west,81.8
2026-01-24 20:22:00+00:00,orders-api,us-west,72.93
2026-01-24 20:23:00+00:00,orders-api,us-west,84.03
2026-01-24 20:24:00+00:00,orders-api,us-west,87.09
2026-01-24 20:25:00+00:00,orders-api,us-west,84.03
2026-01-24 20:26:00+00:00,orders-api,us-west,81.84
2026-01-24 20:27:00+00:00,orders-api,us-west,75.88
2026-01-24 20:28:00+00:00,orders-api,us-west,78.26
2026-01-24 20:29:00+00:00,orders-api,us-west,91.95
2026-01-24 20:30:00+00:00,orders-api,us-west,80.44
2026-01-24 20:31:00+00:00,orders-api,us-west,78.69
2026-01-24 20:32:00+00:00,orders-api,us-west,84.83
2026-01-24 20:33:00+00:00,orders-api,us-west,90.73
2026-01-24 20:34:00+00:00,orders-api,us-west,67.56
2026-01-24 20:35:00+00:00,orders-api,us-west,93.33
2026-01-24 20:36:00+00:00,orders-api,us-west,82.46
2026-01-24 20:37:00+00:00,orders-api,us-west,86.27
