ts,service,region,rps
2026-01-30T09:15:00Z,orders-api,us-west,124.53
2026-01-30T09:16:00Z,orders-api,us-west,116.83
2026-01-30T09:17:00Z,orders-api,us-west,130.83
2026-01-30T09:18:00Z,orders-api,us-west,137.38
2026-01-30T09:19:00Z,orders-api,us-west,121.59
2026-01-30T09:20:00Z,orders-api,us-west,120.9
2026-01-30T09:21:00Z,orders-api,us-west,121.69
2026-01-30T09:22:00Z,orders-api,us-west,126.65
2026-01-30T09:23:00Z,orders-api,us-west,133.14
2026-01-30T09:24:00Z,orders-api,us-west,134.82
2026-01-30T09:25:00Z,orders-api,us-west,123.93
2026-01-30T09:26:00Z,orders-api,us-west,143.79
2026-01-30T09:27:00Z,orders-api,us-west,135.16
2026-01-30T09:28:00Z,orders-api,us-west,121.46
2026-01-30T09:29:00Z,orders-api,us-west,123.84
2026-01-30T09:30:00Z,orders-api,us-west,126.52
2026-01-30T09:31:00Z,orders-api,us-west,126.14
2026-01-30T09:32:00Z,orders-api,us-west,134.99
2026-01-30T09:33:00Z,orders-api,us-west,129.23
2026-01-30T09:34:00Z,orders-api,us-west,115.2
2026-01-30T09:35:00Z,orders-api,us-west,126.51
2026-01-30T09:36:00Z,orders-api,us-west,132.0
2026-01-30T09:37:00Z,orders-api,us-west,137.08
2026-01-30T09:38:00Z,orders-api,us-west,136.69
2026-01-30T09:39:00Z,orders-api,us-west,127.9
2026-01-30T09:40:00Z,orders-api,us-west,120.75
2026-01-30T09:41:00Z,orders-api,us-west,132.91
2026-01-30T09:42:00Z,orders-api,us-west,137.23
2026-01-30T09:43:00Z,orders-api,us-west,112.97
2026-01-30T09:44:00Z,orders-api,us-west,117.42
2026-01-30T09:45:00Z,orders-api,us-west,117.33
2026-01-30T09:46:00Z,orders-api,us-west,122.84
2026-01-30T09:47:00Z,orders-api,us-west,128.61
2026-01-30T09:48:00Z,orders-api,us-west,127.04
2026-01-30T09:49:00Z,orders-api,us-west,105.7
2026-01-30T09:50:00Z,orders-api,us-west,115.78
2026-01-30T09:51:00Z,orders-api,us-west,130.51
2026-01-30T09:52:00Z,orders-api,us-west,125.71
2026-01-30T09:53:00Z,orders-api,us-west,126.86
2026-01-30T09:54:00Z,orders-api,us-west,112.75
2026-01-30T09:55:00Z,orders-api,us-west,116.58
2026-01-30T09:56:00Z,orders-api,us-west,128.55
2026-01-30T09:57:00Z,orders-api,us-west,112.34
2026-01-30T09:58:00Z,orders-api,us-west,138.27
2026-01-30T09:59:00Z,orders-api,us-west,117.37
2026-01-30T10:00:00Z,orders-api,us-west,119.65
2026-01-30T10:01:00Z,orders-api,us-west,117.99
2026-01-30T10:02:00Z,orders-api,us-west,118.79
2026-01-30T10:03:00Z,orders-api,us-west,114.66
2026-01-30T10:04:00Z,orders-api,us-west,138.53
2026-01-30T10:05:00Z,orders-api,us-west,125.01
2026-01-30T10:06:00Z,orders-api,us-west,113.28
2026-01-30T10:07:00Z,orders-api,us-west,133.93
2026-01-30T10:08:00Z,orders-api,us-west,123.55
2026-01-30T10:09:00Z,orders-api,us-west,127.29
2026-01-30T10:10:00Z,orders-api,us-west,115.06
2026-01-30T10:11:00Z,orders-api,us-west,123.29
2026-01-30T10:12:00Z,orders-api,us-west,114.05
2026-01-30T10:13:00Z,orders-api,us-west,101.35
2026-01-30T10:14:00Z,orders-api,us-west,130.13
2026-01-30T10:15:00Z,orders-api,us-west,122.01
2026-01-30T10:16:00Z,orders-api,us-west,112.81
2026-01-30T10:17:00Z,orders-api,us-west,110.35
2026-01-30T10:18:00Z,orders-api,us-west,121.58
2026-01-30T10:19:00Z,orders-api,us-west,116.0
2026-01-30T10:20:00Z,orders-api,us-west,115.09
2026-01-30T10:21:00Z,orders-api,us-west,118.79
2026-01-30T10:22:00Z,orders-api,us-west,119.81
2026-01-30T10:23:00Z,orders-api,us-west,132.14
2026-01-30T10:24:00Z,orders-api,us-west,121.24
2026-01-30T10:25:00Z,orders-api,us-west,107.73
2026-01-30T10:26:00Z,orders-api,us-west,129.83
2026-01-30T10:27:00Z,orders-api,us-west,131.65
2026-01-30T10:28:00Z,orders-api,us-west,140.72
2026-01-30T10:29:00Z,orders-api,us-west,110.96
2026-01-30T10:30:00Z,orders-api,us-west,122.42
2026-01-30T10:31:00Z,orders-api,us-west,97.84
2026-01-30T10:32:00Z,orders-api,us-west,117.01
2026-01-30T10:33:00Z,orders-api,us-west,110.21
2026-01-30T10:34:00Z,orders-api,us-west,129.01
2026-01-30T10:35:00Z,orders-api,us-west,107.37
2026-01-30T10:36:00Z,orders-api,us-west,99.55
2026-01-30T10:37:00Z,orders-api,us-west,106.7
2026-01-30T10:38:00Z,orders-api,us-west,97.02
2026-01-30T10:39:00Z,orders-api,us-west,115.4
2026-01-30T10:40:00Z,orders-api,us-west,95.91
2026-01-30T10:41:00Z,orders-api,us-west,115.51
2026-01-30T10:42:00Z,orders-api,us-west,93.38
2026-01-30T10:43:00Z,orders-api,us-west,109.71
2026-01-30T10:44:00Z,orders-api,us-west,130.13
2026-01-30T10:45:00Z,orders-api,us-west,105.48
2026-01-30T10:46:00Z,orders-api,us-west,104.36
2026-01-30T10:47:00Z,orders-api,us-west,113.59
2026-01-30T10:48:00Z,orders-api,us-west,112.19
2026-01-30T10:49:00Z,orders-api,us-west,111.48
2026-01-30T10:50:00Z,orders-api,us-west,96.31
2026-01-30T10:51:00Z,orders-api,us-west,110.95
2026-01-30T10:52:00Z,orders-api,us-west,89.49
2026-01-30T10:53:00Z,orders-api,us-west,107.19
2026-01-30T10:54:00Z,orders-api,us-west,109.26
2026-01-30T10:55:00Z,orders-api,us-west,118.33
2026-01-30T10:56:00Z,orders-api,us-west,111.14
2026-01-30T10:57:00Z,orders-api,us-west,98.49
2026-01-30T10:58:00Z,orders-api,us-west,100.6
2026-01-30T10:59:00Z,orders-api,us-west,105.32
2026-01-30T11:00:00Z,orders-api,us-west,105.34
2026-01-30T11:01:00Z,orders-api,us-west,105.31
2026-01-30T11:02:00Z,orders-api,us-west,101.98
2026-01-30T11:03:00Z,orders-api,us-west,110.11
2026-01-30T11:04:00Z,orders-api,us-west,99.16
2026-01-30T11:05:00Z,orders-api,us-west,103.28
2026-01-30T11:06:00Z,orders-api,us-west,124.36
2026-01-30T11:07:00Z,orders-api,us-west,94.45
2026-01-30T11:08:00Z,orders-api,us-west,90.0
2026-01-30T11:09:00Z,orders-api,us-west,110.65
2026-01-30T11:10:00Z,orders-api,us-west,101.35
2026-01-30T11:11:00Z,orders-api,us-west,102.26
2026-01-30T11:12:00Z,orders-api,us-west,101.45
2026-01-30T11:13:00Z,orders-api,us-west,101.21
2026-01-30T11:14:00Z,orders-api,us-west,119.43
2026-01-30T11:15:00Z,orders-api,us-west,108.89
2026-01-30T11:16:00Z,orders-api,us-west,117.02
2026-01-30T11:17:00Z,orders-api,us-west,94.04
2026-01-30T11:18:00Z,orders-api,us-west,95.51
2026-01-30T11:19:00Z,orders-api,us-west,83.2
2026-01-30T11:20:00Z,orders-api,us-west,97.52
2026-01-30T11:21:00Z,orders-api,us-west,108.01
2026-01-30T11:22:00Z,orders-api,us-west,104.94
2026-01-30T11:23:00Z,orders-api,us-west,101.78
2026-01-30T11:24:00Z,orders-api,us-west,108.84
2026-01-30T11:25:00Z,orders-api,us-west,97.85
2026-01-30T11:26:00Z,orders-api,us-west,102.25
2026-01-30T11:27:00Z,orders-api,us-west,108.73
2026-01-30T11:28:00Z,orders-api,us-west,92.01
2026-01-30T11:29:00Z,orders-api,us-west,105.74
2026-01-30T11:30:00Z,orders-api,us-west,109.62
2026-01-30T11:31:00Z,orders-api,us-west,98.23
2026-01-30T11:32:00Z,orders-api,us-west,108.51
2026-01-30T11:33:00Z,orders-api,us-west,127.15
2026-01-30T11:34:00Z,orders-api,us-west,95.11
2026-01-30T11:35:00Z,orders-api,us-west,105.04
2026-01-30T11:36:00Z,orders-api,us-west,94.07
2026-01-30T11:37:00Z,orders-api,us-west,110.97
2026-01-30T11:38:00Z,orders-api,us-west,100.57
2026-01-30T11:39:00Z,orders-api,us-west,103.81
2026-01-30T11:40:00Z,orders-api,us-west,90.26
2026-01-30T11:41:00Z,orders-api,us-west,102.41
2026-01-30T11:42:00Z,orders-api,us-west,108.16
2026-01-30T11:43:00Z,orders-api,us-west,103.16
2026-01-30T11:44:00Z,orders-api,us-west,108.48
2026-01-30T11:45:00Z,orders-api,us-west,93.73
2026-01-30T11:46:00Z,orders-api,us-west,105.44
2026-01-30T11:47:00Z,orders-api,us-west,105.37
2026-01-30T11:48:00Z,orders-api,us-west,89.58
2026-01-30T11:49:00Z,orders-api,us-west,106.33
2026-01-30T11:50:00Z,orders-api,us-west,90.17
2026-01-30T11:51:00Z,orders-api,us-west,95.53
2026-01-30T11:52:00Z,orders-api,us-west,101.84
2026-01-30T11:53:00Z,orders-api,us-west,97.84
2026-01-30T11:54:00Z,orders-api,us-west,89.94
2026-01-30T11:55:00Z,orders-api,us-west,107.06
2026-01-30T11:56:00Z,orders-api,us-west,100.82
2026-01-30T11:57:00Z,orders-api,us-west,93.47
2026-01-30T11:58:00Z,orders-api,us-west,84.09
2026-01-30T11:59:00Z,orders-api,us-west,95.36
2026-01-30T12:00:00Z,orders-api,us-west,93.81
2026-01-30T12:01:00Z,orders-api,us-west,92.54
2026-01-30T12:02:00Z,orders-api,us-west,96.11
2026-01-30T12:03:00Z,orders-api,us-west,78.04
2026-01-30T12:04:00Z,orders-api,us-west,94.68
2026-01-30T12:05:00Z,orders-api,us-west,88.16
2026-01-30T12:06:00Z,orders-api,us-west,103.39
2026-01-30T12:07:00Z,orders-api,us-west,91.6
2026-01-30T12:08:00Z,orders-api,us-west,111.09
2026-01-30T12:09:00Z,orders-api,us-west,77.25
2026-01-30T12:10:00Z,orders-api,us-west,103.76
2026-01-30T12:11:00Z,orders-api,us-west,96.69
2026-01-30T12:12:00Z,orders-api,us-west,103.15
2026-01-30T12:13:00Z,orders-api,us-west,98.33
2026-01-30T12:14:00Z,orders-api,us-west,99.78
2026-01-30T12:15:00Z,orders-api,us-west,91.45
2026-01-30T12:16:00Z,orders-api,us-west,85.05
2026-01-30T12:17:00Z,orders-api,us-west,105.58
2026-01-30T12:18:00Z,orders-api,us-west,94.52
2026-01-30T12:19:00Z,orders-api,us-west,92.85
2026-01-30T12:20:00Z,orders-api,us-west,105.6
2026-01-30T12:21:00Z,orders-api,us-west,84.84
2026-01-30T12:22:00Z,orders-api,us-west,92.09
2026-01-30T12:23:00Z,orders-api,us-west,87.9
2026-01-30T12:24:00Z,orders-api,us-west,93.72
2026-01-30T12:25:00Z,orders-api,us-west,92.27
2026-01-30T12:26:00Z,orders-api,us-west,81.24
2026-01-30T12:27:00Z,orders-api,us-west,88.54
2026-01-30T12:28:00Z,orders-api,us-west,103.22
2026-01-30T12:29:00Z,orders-api,us-west,95.35
2026-01-30T12:30:00Z,orders-api,us-west,87.88
2026-01-30T12:31:00Z,orders-api,us-west,97.23
2026-01-30T12:32:00Z,orders-api,us-west,87.85
2026-01-30T12:33:00Z,orders-api,us-west,98.21
2026-01-30T12:34:00Z,orders-api,us-west,90.21
2026-01-30T12:35:00Z,orders-api,us-west,89.72
2026-01-30T12:36:00Z,orders-api,us-west,99.5
2026-01-30T12:37:00Z,orders-api,us-west,84.07
2026-01-30T12:38:00Z,orders-api,us-west,105.0
2026-01-30T12:39:00Z,orders-api,us-west,78.47
2026-01-30T12:40:00Z,orders-api,us-west,97.79
2026-01-30T12:41:00Z,orders-api,us-west,84.24
2026-01-30T12:42:00Z,orders-api,us-west,83.66
2026-01-30T12:43:00Z,orders-api,us-west,75.02
2026-01-30T12:44:00Z,orders-api,us-west,88.55
2026-01-30T12:45:00Z,orders-api,us-west,81.35
2026-01-30T12:46:00Z,orders-api,us-west,88.34
2026-01-30T12:47:00Z,orders-api,us-west,89.04
2026-01-30T12:48:00Z,orders-api,us-west,99.28
2026-01-30T12:49:00Z,orders-api,us-west,91.44
2026-01-30T12:50:00Z,orders-api,us-west,85.5
2026-01-30T12:51:00Z,orders-api,us-west,85.83
2026-01-30T12:52:00Z,orders-api,us-west,79.33
2026-01-30T12:53:00Z,orders-api,us-west,103.48
2026-01-30T12:54:00Z,orders-api,us-west,76.86
2026-01-30T12:55:00Z,orders-api,us-west,100.42
2026-01-30T12:56:00Z,orders-api,us-west,87.61
2026-01-30T12:57:00Z,orders-api,us-west,85.27
2026-01-30T12:58:00Z,orders-api,us-west,100.96
2026-01-30T12:59:00Z,orders-api,us-west,96.36
2026-01-30T13:00:00Z,orders-api,us-west,87.66
2026-01-30T13:01:00Z,orders-api,us-west,84.04
2026-01-30T13:02:00Z,orders-api,us-west,86.27
2026-01-30T13:03:00Z,orders-api,us-west,88.97
2026-01-30T13:04:00Z,orders-api,us-west,97.51
2026-01-30T13:05:00Z,orders-api,us-west,85.41
2026-01-30T13:06:00Z,orders-api,us-west,88.34
2026-01-30T13:07:00Z,orders-api,us-west,103.45
2026-01-30T13:08:00Z,orders-api,us-west,88.05
2026-01-30T13:09:00Z,orders-api,us-west,87.9
2026-01-30T13:10:00Z,orders-api,us-west,73.74
2026-01-30T13:11:00Z,orders-api,us-west,62.05
2026-01-30T13:12:00Z,orders-api,us-west,89.33
2026-01-30T13:13:00Z,orders-api,us-west,85.96
2026-01-30T13:14:00Z,orders-api,us-west,78.35
2026-01-30T13:15:00Z,orders-api,us-west,85.25
2026-01-30T13:16:00Z,orders-api,us-west,81.58
2026-01-30T13:17:00Z,orders-api,us-west,99.05
2026-01-30T13:18:00Z,orders-api,us-west,87.03
2026-01-30T13:19:00Z,orders-api,us-west,77.02
2026-01-30T13:20:00Z,orders-api,us-west,92.0
2026-01-30T13:21:00Z,orders-api,us-west,82.66
2026-01-30T13:22:00Z,orders-api,us-west,87.97
2026-01-30T13:23:00Z,orders-api,us-west,82.05
2026-01-30T13:24:00Z,orders-api,us-west,78.11
2026-01-30T13:25:00Z,orders-api,us-west,84.97
2026-01-30T13:26:00Z,orders-api,us-west,83.01
2026-01-30T13:27:00Z,orders-api,us-west,86.66
2026-01-30T13:28:00Z,orders-api,us-west,86.47
2026-01-30T13:29:00Z,orders-api,us-west,69.63
2026-01-30T13:30:00Z,orders-api,us-west,85.11
2026-01-30T13:31:00Z,orders-api,us-west,89.7
2026-01-30T13:32:00Z,orders-api,us-west,81.56
2026-01-30T13:33:00Z,orders-api,us-west,84.12
2026-01-30T13:34:00Z,orders-api,us-west,91.43
2026-01-30T13:35:00Z,orders-api,us-west,79.74
2026-01-30T13:36:00Z,orders-api,us-west,68.16
2026-01-30T13:37:00Z,orders-api,us-west,83.44
2026-01-30T13:38:00Z,orders-api,us-west,77.66
2026-01-30T13:39:00Z,orders-api,us-west,70.37
2026-01-30T13:40:00Z,orders-api,us-west,78.67
2026-01-30T13:41:00Z,orders-api,us-west,85.94
2026-01-30T13:42:00Z,orders-api,us-west,83.55
2026-01-30T13:43:00Z,orders-api,us-west,87.25
2026-01-30T13:44:00Z,orders-api,us-west,93.97
2026-01-30T13:45:00Z,orders-api,us-west,77.99
2026-01-30T13:46:00Z,orders-api,us-west,81.98
2026-01-30T13:47:00Z,orders-api,us-west,76.99
2026-01-30T13:48:00Z,orders-api,us-west,75.35
2026-01-30T13:49:00Z,orders-api,us-west,72.53
2026-01-30T13:50:00Z,orders-api,us-west,76.91
2026-01-30T13:51:00Z,orders-api,us-west,80.83
2026-01-30T13:52:00Z,orders-api,us-west,99.25
2026-01-30T13:53:00Z,orders-api,us-west,77.12
2026-01-30T13:54:00Z,orders-api,us-west,76.71
2026-01-30T13:55:00Z,orders-api,us-west,78.25
2026-01-30T13:56:00Z,orders-api,us-west,81.48
2026-01-30T13:57:00Z,orders-api,us-west,82.64
2026-01-30T13:58:00Z,orders-api,us-west,89.95
2026-01-30T13:59:00Z,orders-api,us-west,61.27
2026-01-30T14:00:00Z,orders-api,us-west,59.13
2026-01-30T14:01:00Z,orders-api,us-west,79.18
2026-01-30T14:02:00Z,orders-api,us-west,89.53
2026-01-30T14:03:00Z,orders-api,us-west,62.87
2026-01-30T14:04:00Z,orders-api,us-west,55.87
2026-01-30T14:05:00Z,orders-api,us-west,82.6
2026-01-30T14:06:00Z,orders-api,us-west,78.2
2026-01-30T14:07:00Z,orders-api,us-west,69.6
2026-01-30T14:08:00Z,orders-api,us-west,69.14
2026-01-30T14:09:00Z,orders-api,us-west,70.87
2026-01-30T14:10:00Z,orders-api,us-west,77.76
2026-01-30T14:11:00Z,orders-api,us-west,75.44
2026-01-30T14:12:00Z,orders-api,us-west,84.09
2026-01-30T14:13:00Z,orders-api,us-west,57.62
2026-01-30T14:14:00Z,orders-api,us-west,68.36
2026-01-30T14:15:00Z,orders-api,us-west,66.11
2026-01-30T14:16:00Z,orders-api,us-west,75.52
2026-01-30T14:17:00Z,orders-api,us-west,73.71
2026-01-30T14:18:00Z,orders-api,us-west,82.73
2026-01-30T14:19:00Z,orders-api,us-west,63.37
2026-01-30T14:20:00Z,orders-api,us-west,75.27
2026-01-30T14:21:00Z,orders-api,us-west,84.2
2026-01-30T14:22:00Z,orders-api,us-west,92.5
2026-01-30T14:23:00Z,orders-api,us-west,70.99
2026-01-30T14:24:00Z,orders-api,us-west,77.17
2026-01-30T14:25:00Z,orders-api,us-west,61.6
2026-01-30T14:26:00Z,orders-api,us-west,52.83
2026-01-30T14:27:00Z,orders-api,us-west,82.87
2026-01-30T14:28:00Z,orders-api,us-west,74.91
2026-01-30T14:29:00Z,orders-api,us-west,84.73
2026-01-30T14:30:00Z,orders-api,us-west,63.27
2026-01-30T14:31:00Z,orders-api,us-west,80.91
2026-01-30T14:32:00Z,orders-api,us-west,89.67
2026-01-30T14:33:00Z,orders-api,us-west,80.78
2026-01-30T14:34:00Z,orders-api,us-west,81.46
2026-01-30T14:35:00Z,orders-api,us-west,79.43
2026-01-30T14:36:00Z,orders-api,us-west,64.82
2026-01-30T14:37:00Z,orders-api,us-west,82.18
2026-01-30T14:38:00Z,orders-api,us-west,74.82
2026-01-30T14:39:00Z,orders-api,us-west,78.66
2026-01-30T14:40:00Z,orders-api,us-west,61.02
2026-01-30T14:41:00Z,orders-api,us-west,62.52
2026-01-30T14:42:00Z,orders-api,us-west,86.33
2026-01-30T14:43:00Z,orders-api,us-west,73.31
2026-01-30T14:44:00Z,orders-api,us-west,86.17
2026-01-30T14:45:00Z,orders-api,us-west,75.35
2026-01-30T14:46:00Z,orders-api,us-west,59.44
2026-01-30T14:47:00Z,orders-api,us-west,82.79
2026-01-30T14:48:00Z,orders-api,us-west,70.71
2026-01-30T14:49:00Z,orders-api,us-west,84.12
2026-01-30T14:50:00Z,orders-api,us-west,77.34
2026-01-30T14:51:00Z,orders-api,us-west,62.92
2026-01-30T14:52:00Z,orders-api,us-west,79.94
2026-01-30T14:53:00Z,orders-api,us-west,91.03
2026-01-30T14:54:00Z,orders-api,us-west,81.31
2026-01-30T14:55:00Z,orders-api,us-west,73.92
2026-01-30T14:56:00Z,orders-api,us-west,79.55
2026-01-30T14:57:00Z,orders-api,us-west,78.3
2026-01-30T14:58:00Z,orders-api,us-west,77.46
2026-01-30T14:59:00Z,orders-api,us-west,66.63
2026-01-30T15:00:00Z,orders-api,us-west,77.91
2026-01-30T15:01:00Z,orders-api,us-west,86.16
2026-01-30T15:02:00Z,orders-api,us-west,68.68
2026-01-30T15:03:00Z,orders-api,us-west,85.75
2026-01-30T15:04:00Z,orders-api,us-west,73.6
2026-01-30T15:05:00Z,orders-api,us-west,68.03
2026-01-30T15:06:00Z,orders-api,us-west,79.01
2026-01-30T15:07:00Z,orders-api,us-west,70.43
2026-01-30T15:08:00Z,orders-api,us-west,76.91
2026-01-30T15:09:00Z,orders-api,us-west,74.69
2026-01-30T15:10:00Z,orders-api,us-west,69.08
2026-01-30T15:11:00Z,orders-api,us-west,72.61
2026-01-30T15:12:00Z,orders-api,us-west,78.27
2026-01-30T15:13:00Z,orders-api,us-west,56.71
2026-01-30T15:14:00Z,orders-api,us-west,64.24
2026-01-30T15:15:00Z,orders-api,us-west,78.3
2026-01-30T15:16:00Z,orders-api,us-west,74.5
2026-01-30T15:17:00Z,orders-api,us-west,67.45
2026-01-30T15:18:00Z,orders-api,us-west,61.64
2026-01-30T15:19:00Z,orders-api,us-west,61.41
2026-01-30T15:20:00Z,orders-api,us-west,56.01
2026-01-30T15:21:00Z,orders-api,us-west,75.12
2026-01-30T15:22:00Z,orders-api,us-west,70.37
2026-01-30T15:23:00Z,orders-api,us-west,63.02
2026-01-30T15:24:00Z,orders-api,us-west,77.69
2026-01-30T15:25:00Z,orders-api,us-west,73.39
2026-01-30T15:26:00Z,orders-api,us-west,92.74
2026-01-30T15:27:00Z,orders-api,us-west,57.99
2026-01-30T15:28:00Z,orders-api,us-west,80.24
2026-01-30T15:29:00Z,orders-api,us-west,85.06
2026-01-30T15:30:00Z,orders-api,us-west,65.23
2026-01-30T15:31:00Z,orders-api,us-west,72.35
2026-01-30T15:32:00Z,orders-api,us-west,68.27
2026-01-30T15:33:00Z,orders-api,us-west,69.39
2026-01-30T15:34:00Z,orders-api,us-west,81.22
2026-01-30T15:35:00Z,orders-api,us-west,78.75
2026-01-30T15:36:00Z,orders-api,us-west,72.2
2026-01-30T15:37:00Z,orders-api,us-west,67.97
2026-01-30T15:38:00Z,orders-api,us-west,63.02
2026-01-30T15:39:00Z,orders-api,us-west,68.06
2026-01-30T15:40:00Z,orders-api,us-west,82.81
2026-01-30T15:41:00Z,orders-api,us-west,60.04
2026-01-30T15:42:00Z,orders-api,us-west,65.29
2026-01-30T15:43:00Z,orders-api,us-west,76.6
2026-01-30T15:44:00Z,orders-api,us-west,62.12
2026-01-30T15:45:00Z,orders-api,us-west,65.13
2026-01-30T15:46:00Z,orders-api,us-west,68.42
2026-01-30T15:47:00Z,orders-api,us-west,62.47
2026-01-30T15:48:00Z,orders-api,us-west,60.16
2026-01-30T15:49:00Z,orders-api,us-west,80.53
2026-01-30T15:50:00Z,orders-api,us-west,63.51
2026-01-30T15:51:00Z,orders-api,us-west,59.61
2026-01-30T15:52:00Z,orders-api,us-west,67.43
2026-01-30T15:53:00Z,orders-api,us-west,74.71
2026-01-30T15:54:00Z,orders-api,us-west,65.34
2026-01-30T15:55:00Z,orders-api,us-west,67.69
2026-01-30T15:56:00Z,orders-api,us-west,68.87
2026-01-30T15:57:00Z,orders-api,us-west,57.97
2026-01-30T15:58:00Z,orders-api,us-west,77.06
2026-01-30T15:59:00Z,orders-api,us-west,77.99
2026-01-30T16:00:00Z,orders-api,us-west,68.65
2026-01-30T16:01:00Z,orders-api,us-west,77.56
2026-01-30T16:02:00Z,orders-api,us-west,63.73
2026-01-30T16:03:00Z,orders-api,us-west,84.16
2026-01-30T16:04:00Z,orders-api,us-west,74.7
2026-01-30T16:05:00Z,orders-api,us-west,71.84
2026-01-30T16:06:00Z,orders-api,us-west,71.18
2026-01-30T16:07:00Z,orders-api,us-west,70.72
2026-01-30T16:08:00Z,orders-api,us-west,75.83
2026-01-30T16:09:00Z,orders-api,us-west,62.92
2026-01-30T16:10:00Z,orders-api,us-west,69.12
2026-01-30T16:11:00Z,orders-api,us-west,76.03
2026-01-30T16:12:00Z,orders-api,us-west,68.79
2026-01-30T16:13:00Z,orders-api,us-west,81.38
2026-01-30T16:14:00Z,orders-api,us-west,92.27
2026-01-30T16:15:00Z,orders-api,us-west,64.95
2026-01-30T16:16:00Z,orders-api,us-west,80.97
2026-01-30T16:17:00Z,orders-api,us-west,63.72
2026-01-30T16:18:00Z,orders-api,us-west,78.27
2026-01-30T16:19:00Z,orders-api,us-west,75.96
2026-01-30T16:20:00Z,orders-api,us-west,75.51
2026-01-30T16:21:00Z,orders-api,us-west,64.11
2026-01-30T16:22:00Z,orders-api,us-west,57.3
2026-01-30T16:23:00Z,orders-api,us-west,75.22
2026-01-30T16:24:00Z,orders-api,us-west,54.67
2026-01-30T16:25:00Z,orders-api,us-west,66.39
2026-01-30T16:26:00Z,orders-api,us-west,84.41
2026-01-30T16:27:00Z,orders-api,us-west,80.1
2026-01-30T16:28:00Z,orders-api,us-west,88.7
2026-01-30T16:29:00Z,orders-api,us-west,80.13
2026-01-30T16:30:00Z,orders-api,us-west,64.95
2026-01-30T16:31:00Z,orders-api,us-west,70.78
2026-01-30T16:32:00Z,orders-api,us-west,71.93
2026-01-30T16:33:00Z,orders-api,us-west,60.93
2026-01-30T16:34:00Z,orders-api,us-west,61.72
2026-01-30T16:35:00Z,orders-api,us-west,67.17
2026-01-30T16:36:00Z,orders-api,us-west,54.89
2026-01-30T16:37:00Z,orders-api,us-west,80.3
2026-01-30T16:38:00Z,orders-api,us-west,67.63
2026-01-30T16:39:00Z,orders-api,us-west,56.95
2026-01-30T16:40:00Z,orders-api,us-west,77.87
2026-01-30T16:41:00Z,orders-api,us-west,76.1
2026-01-30T16:42:00Z,orders-api,us-west,74.95
2026-01-30T16:43:00Z,orders-api,us-west,72.01
2026-01-30T16:44:00Z,orders-api,us-west,81.23
2026-01-30T16:45:00Z,orders-api,us-west,78.73
2026-01-30T16:46:00Z,orders-api,us-west,71.25
2026-01-30T16:47:00Z,orders-api,us-west,67.57
2026-01-30T16:48:00Z,orders-api,us-west,70.54
2026-01-30T16:49:00Z,orders-api,us-west,78.93
2026-01-30T16:50:00Z,orders-api,us-west,71.78
2026-01-30T16:51:00Z,orders-api,us-west,85.81
2026-01-30T16:52:00Z,orders-api,us-west,67.55
2026-01-30T16:53:00Z,orders-api,us-west,73.36
2026-01-30T16:54:00Z,orders-api,us-west,67.19
2026-01-30T16:55:00Z,orders-api,us-west,76.82
2026-01-30T16:56:00Z,orders-api,us-west,58.51
2026-01-30T16:57:00Z,orders-api,us-west,68.76
2026-01-30T16:58:00Z,orders-api,us-west,67.77
2026-01-30T16:59:00Z,orders-api,us-west,72.35
2026-01-30T17:00:00Z,orders-api,us-west,83.14
2026-01-30T17:01:00Z,orders-api,us-west,75.48
2026-01-30T17:02:00Z,orders-api,us-west,54.57
2026-01-30T17:03:00Z,orders-api,us-west,87.59
2026-01-30T17:04:00Z,orders-api,us-west,75.62
2026-01-30T17:05:00Z,orders-api,us-west,70.08
2026-01-30T17:06:00Z,orders-api,us-west,75.0
2026-01-30T17:07:00Z,orders-api,us-west,74.41
2026-01-30T17:08:00Z,orders-api,us-west,68.31
2026-01-30T17:09:00Z,orders-api,us-west,75.23
2026-01-30T17:10:00Z,orders-api,us-west,65.61
2026-01-30T17:11:00Z,orders-api,us-west,73.8
2026-01-30T17:12:00Z,orders-api,us-west,67.96
2026-01-30T17:13:00Z,orders-api,us-west,61.96
2026-01-30T17:14:00Z,orders-api,us-west,77.12
2026-01-30T17:15:00Z,orders-api,us-west,77.87
2026-01-30T17:16:00Z,orders-api,us-west,82.09
2026-01-30T17:17:00Z,orders-api,us-west,88.43
2026-01-30T17:18:00Z,orders-api,us-west,73.33
2026-01-30T17:19:00Z,orders-api,us-west,68.37
2026-01-30T17:20:00Z,orders-api,us-west,83.92
2026-01-30T17:21:00Z,orders-api,us-west,64.81
2026-01-30T17:22:00Z,orders-api,us-west,67.57
2026-01-30T17:23:00Z,orders-api,us-west,67.51
2026-01-30T17:24:00Z,orders-api,us-west,81.62
2026-01-30T17:25:00Z,orders-api,us-west,84.89
2026-01-30T17:26:00Z,orders-api,us-west,84.04
2026-01-30T17:27:00Z,orders-api,us-west,84.21
2026-01-30T17:28:00Z,orders-api,us-west,64.15
2026-01-30T17:29:00Z,orders-api,us-west,76.72
2026-01-30T17:30:00Z,orders-api,us-west,75.44
2026-01-30T17:31:00Z,orders-api,us-west,84.91
2026-01-30T17:32:00Z,orders-api,us-west,74.2
2026-01-30T17:33:00Z,orders-api,us-west,73.23
