ts,service,region,error_rate,errors_per_min
2026-02-02T14:54:00Z,orders-api,us-west,0.02081,110
2026-02-02T14:55:00Z,orders-api,us-west,0.01193,42
2026-02-02T14:56:00Z,orders-api,us-west,0.01062,43
2026-02-02T14:57:00Z,orders-api,us-west,0.0105,44
2026-02-02T14:58:00Z,orders-api,us-west,0.0068,31
2026-02-02T14:59:00Z,orders-api,us-west,0.00624,30
2026-02-02T15:00:00Z,orders-api,us-west,0.01103,44
2026-02-02T15:01:00Z,orders-api,us-west,0.01072,52
2026-02-02T15:02:00Z,orders-api,us-west,0.01115,52
2026-02-02T15:03:00Z,orders-api,us-west,0.00417,17
2026-02-02T15:04:00Z,orders-api,us-west,0.00583,17
2026-02-02T15:05:00Z,orders-api,us-west,0.01301,52
2026-02-02T15:06:00Z,orders-api,us-west,0.02286,111
2026-02-02T15:07:00Z,orders-api,us-west,0.00913,40
2026-02-02T15:08:00Z,orders-api,us-west,0.0124,41
2026-02-02T15:09:00Z,orders-api,us-west,0.00709,33
2026-02-02T15:10:00Z,orders-api,us-west,0.01271,59
2026-02-02T15:11:00Z,orders-api,us-west,0.01668,86
2026-02-02T15:12:00Z,orders-api,us-west,0.01931,98
2026-02-02T15:13:00Z,orders-api,us-west,0.00803,25
2026-02-02T15:14:00Z,orders-api,us-west,0.00651,26
2026-02-02T15:15:00Z,orders-api,us-west,0.00523,21
2026-02-02T15:16:00Z,orders-api,us-west,0.00675,34
2026-02-02T15:17:00Z,orders-api,us-west,0.00704,25
2026-02-02T15:18:00Z,orders-api,us-west,0.01243,72
2026-02-02T15:19:00Z,orders-api,us-west,0.00787,37
2026-02-02T15:20:00Z,orders-api,us-west,0.01017,38
2026-02-02T15:21:00Z,orders-api,us-west,0.00756,34
2026-02-02T15:22:00Z,orders-api,us-west,0.0247,107
2026-02-02T15:23:00Z,orders-api,us-west,0.0234,108
2026-02-02T15:24:00Z,orders-api,us-west,0.01988,78
2026-02-02T15:25:00Z,orders-api,us-west,0.00428,20
2026-02-02T15:26:00Z,orders-api,us-west,0.00515,20
2026-02-02T15:27:00Z,orders-api,us-west,0.00664,27
2026-02-02T15:28:00Z,orders-api,us-west,0.01033,58
2026-02-02T15:29:00Z,orders-api,us-west,0.03356,167
2026-02-02T15:30:00Z,orders-api,us-west,0.01176,56
2026-02-02T15:31:00Z,orders-api,us-west,0.01357,67
2026-02-02T15:32:00Z,orders-api,us-west,0.00308,13
2026-02-02T15:33:00Z,orders-api,us-west,0.02093,113
2026-02-02T15:34:00Z,orders-api,us-west,0.01106,35
2026-02-02T15:35:00Z,orders-api,us-west,0.00441,19
2026-02-02T15:36:00Z,orders-api,us-west,0.00386,14
2026-02-02T15:37:00Z,orders-api,us-west,0.01707,77
2026-02-02T15:38:00Z,orders-api,us-west,0.01179,57
2026-02-02T15:39:00Z,orders-api,us-west,0.0129,53
2026-02-02T15:40:00Z,orders-api,us-west,0.01078,43
2026-02-02T15:41:00Z,orders-api,us-west,0.00581,26
2026-02-02T15:42:00Z,orders-api,us-west,0.01153,44
2026-02-02T15:43:00Z,orders-api,us-west,0.00537,26
2026-02-02T15:44:00Z,orders-api,us-west,0.01483,69
2026-02-02T15:45:00Z,orders-api,us-west,0.00969,49
2026-02-02T15:46:00Z,orders-api,us-west,0.00765,32
2026-02-02T15:47:00Z,orders-api,us-west,0.01389,59
2026-02-02T15:48:00Z,orders-api,us-west,0.00841,35
2026-02-02T15:49:00Z,orders-api,us-west,0.00652,34
2026-02-02T15:50:00Z,orders-api,us-west,0.00653,30
2026-02-02T15:51:00Z,orders-api,us-west,0.00614,28
2026-02-02T15:52:00Z,orders-api,us-west,0.01495,64
2026-02-02T15:53:00Z,orders-api,us-west,0.00402,18
2026-02-02T15:54:00Z,orders-api,us-west,0.00922,42
2026-02-02T15:55:00Z,orders-api,us-west,0.00861,35
2026-02-02T15:56:00Z,orders-api,us-west,0.01334,54
2026-02-02T15:57:00Z,orders-api,us-west,0.00421,17
2026-02-02T15:58:00Z,orders-api,us-west,0.00379,21
2026-02-02T15:59:00Z,orders-api,us-west,0.00525,26
2026-02-02T16:00:00Z,orders-api,us-west,0.00448,19
2026-02-02T16:01:00Z,orders-api,us-west,0.00535,21
2026-02-02T16:02:00Z,orders-api,us-west,0.01339,64
2026-02-02T16:03:00Z,orders-api,us-west,0.01508,58
2026-02-02T16:04:00Z,orders-api,us-west,0.01933,89
2026-02-02T16:05:00Z,orders-api,us-west,0.00502,21
2026-02-02T16:06:00Z,orders-api,us-west,0.0217,107
2026-02-02T16:07:00Z,orders-api,us-west,0.00659,28
2026-02-02T16:08:00Z,orders-api,us-west,0.00742,37
2026-02-02T16:09:00Z,orders-api,us-west,0.01264,56
2026-02-02T16:10:00Z,orders-api,us-west,0.00585,24
2026-02-02T16:11:00Z,orders-api,us-west,0.01575,53
2026-02-02T16:12:00Z,orders-api,us-west,0.019,58
2026-02-02T16:13:00Z,orders-api,us-west,0.01216,54
2026-02-02T16:14:00Z,orders-api,us-west,0.02997,150
2026-02-02T16:15:00Z,orders-api,us-west,0.0142,55
2026-02-02T16:16:00Z,orders-api,us-west,0.01497,64
2026-02-02T16:17:00Z,orders-api,us-west,0.00615,27
2026-02-02T16:18:00Z,orders-api,us-west,0.01369,66
2026-02-02T16:19:00Z,orders-api,us-west,0.0065,27
2026-02-02T16:20:00Z,orders-api,us-west,0.02834,138
2026-02-02T16:21:00Z,orders-api,us-west,0.02072,78
2026-02-02T16:22:00Z,orders-api,us-west,0.00786,34
2026-02-02T16:23:00Z,orders-api,us-west,0.02303,124
2026-02-02T16:24:00Z,orders-api,us-west,0.00316,14
2026-02-02T16:25:00Z,orders-api,us-west,0.01232,51
2026-02-02T16:26:00Z,orders-api,us-west,0.03455,203
2026-02-02T16:27:00Z,orders-api,us-west,0.00481,17
2026-02-02T16:28:00Z,orders-api,us-west,0.00766,35
2026-02-02T16:29:00Z,orders-api,us-west,0.01728,89
2026-02-02T16:30:00Z,orders-api,us-west,0.01761,69
2026-02-02T16:31:00Z,orders-api,us-west,0.014,62
2026-02-02T16:32:00Z,orders-api,us-west,0.00631,27
2026-02-02T16:33:00Z,orders-api,us-west,0.02844,107
2026-02-02T16:34:00Z,orders-api,us-west,0.01299,58
2026-02-02T16:35:00Z,orders-api,us-west,0.00789,38
2026-02-02T16:36:00Z,orders-api,us-west,0.00528,27
2026-02-02T16:37:00Z,orders-api,us-west,0.01132,62
2026-02-02T16:38:00Z,orders-api,us-west,0.01063,46
2026-02-02T16:39:00Z,orders-api,us-west,0.007,35
2026-02-02T16:40:00Z,orders-api,us-west,0.00551,23
2026-02-02T16:41:00Z,orders-api,us-west,0.00541,25
2026-02-02T16:42:00Z,orders-api,us-west,0.00577,26
2026-02-02T16:43:00Z,orders-api,us-west,0.00917,41
2026-02-02T16:44:00Z,orders-api,us-west,0.01044,46
2026-02-02T16:45:00Z,orders-api,us-west,0.01734,55
2026-02-02T16:46:00Z,orders-api,us-west,0.01166,47
2026-02-02T16:47:00Z,orders-api,us-west,0.00584,29
2026-02-02T16:48:00Z,orders-api,us-west,0.00829,28
2026-02-02T16:49:00Z,orders-api,us-west,0.00405,20
2026-02-02T16:50:00Z,orders-api,us-west,0.014,63
2026-02-02T16:51:00Z,orders-api,us-west,0.00411,19
2026-02-02T16:52:00Z,orders-api,us-west,0.00608,24
2026-02-02T16:53:00Z,orders-api,us-west,0.01335,63
2026-02-02T16:54:00Z,orders-api,us-west,0.01277,71
2026-02-02T16:55:00Z,orders-api,us-west,0.01395,57
2026-02-02T16:56:00Z,orders-api,us-west,0.01038,47
2026-02-02T16:57:00Z,orders-api,us-west,0.03251,143
2026-02-02T16:58:00Z,orders-api,us-west,0.00932,46
2026-02-02T16:59:00Z,orders-api,us-west,0.00299,12
2026-02-02T17:00:00Z,orders-api,us-west,0.01127,50
2026-02-02T17:01:00Z,orders-api,us-west,0.00358,15
2026-02-02T17:02:00Z,orders-api,us-west,0.01438,78
2026-02-02T17:03:00Z,orders-api,us-west,0.00966,29
2026-02-02T17:04:00Z,orders-api,us-west,0.00747,30
2026-02-02T17:05:00Z,orders-api,us-west,0.00526,20
2026-02-02T17:06:00Z,orders-api,us-west,0.02167,115
2026-02-02T17:07:00Z,orders-api,us-west,0.01101,47
2026-02-02T17:08:00Z,orders-api,us-west,0.00363,15
2026-02-02T17:09:00Z,orders-api,us-west,0.02741,115
2026-02-02T17:10:00Z,orders-api,us-west,0.01079,53
2026-02-02T17:11:00Z,orders-api,us-west,0.01005,50
2026-02-02T17:12:00Z,orders-api,us-west,0.0191,92
2026-02-02T17:13:00Z,orders-api,us-west,0.0143,66
2026-02-02T17:14:00Z,orders-api,us-west,0.00622,35
2026-02-02T17:15:00Z,orders-api,us-west,0.01259,47
2026-02-02T17:16:00Z,orders-api,us-west,0.00696,33
2026-02-02T17:17:00Z,orders-api,us-west,0.00855,37
2026-02-02T17:18:00Z,orders-api,us-west,0.01068,44
2026-02-02T17:19:00Z,orders-api,us-west,0.0067,28
2026-02-02T17:20:00Z,orders-api,us-west,0.00523,30
2026-02-02T17:21:00Z,orders-api,us-west,0.02436,114
2026-02-02T17:22:00Z,orders-api,us-west,0.00932,47
2026-02-02T17:23:00Z,orders-api,us-west,0.00854,43
2026-02-02T17:24:00Z,orders-api,us-west,0.00831,34
2026-02-02T17:25:00Z,orders-api,us-west,0.00278,11
2026-02-02T17:26:00Z,orders-api,us-west,0.01293,54
2026-02-02T17:27:00Z,orders-api,us-west,0.02647,122
2026-02-02T17:28:00Z,orders-api,us-west,0.01572,74
2026-02-02T17:29:00Z,orders-api,us-west,0.00547,25
2026-02-02T17:30:00Z,orders-api,us-west,0.00611,28
2026-02-02T17:31:00Z,orders-api,us-west,0.00658,27
2026-02-02T17:32:00Z,orders-api,us-west,0.00822,51
2026-02-02T17:33:00Z,orders-api,us-west,0.01181,58
2026-02-02T17:34:00Z,orders-api,us-west,0.01626,70
2026-02-02T17:35:00Z,orders-api,us-west,0.0069,30
2026-02-02T17:36:00Z,orders-api,us-west,0.0086,40
2026-02-02T17:37:00Z,orders-api,us-west,0.01285,56
2026-02-02T17:38:00Z,orders-api,us-west,0.00883,47
2026-02-02T17:39:00Z,orders-api,us-west,0.00387,15
2026-02-02T17:40:00Z,orders-api,us-west,0.01475,54
2026-02-02T17:41:00Z,orders-api,us-west,0.01427,59
2026-02-02T17:42:00Z,orders-api,us-west,0.00798,38
2026-02-02T17:43:00Z,orders-api,us-west,0.00688,31
2026-02-02T17:44:00Z,orders-api,us-west,0.00672,35
2026-02-02T17:45:00Z,orders-api,us-west,0.01831,79
2026-02-02T17:46:00Z,orders-api,us-west,0.01431,59
2026-02-02T17:47:00Z,orders-api,us-west,0.01985,100
2026-02-02T17:48:00Z,orders-api,us-west,0.00453,22
2026-02-02T17:49:00Z,orders-api,us-west,0.00334,18
2026-02-02T17:50:00Z,orders-api,us-west,0.00825,49
2026-02-02T17:51:00Z,orders-api,us-west,0.01816,83
2026-02-02T17:52:00Z,orders-api,us-west,0.02367,111
2026-02-02T17:53:00Z,orders-api,us-west,0.02106,98
2026-02-02T17:54:00Z,orders-api,us-west,0.01711,65
2026-02-02T17:55:00Z,orders-api,us-west,0.01343,55
2026-02-02T17:56:00Z,orders-api,us-west,0.00865,44
2026-02-02T17:57:00Z,orders-api,us-west,0.01183,64
2026-02-02T17:58:00Z,orders-api,us-west,0.00697,36
2026-02-02T17:59:00Z,orders-api,us-west,0.00735,35
2026-02-02T18:00:00Z,orders-api,us-west,0.0188,88
2026-02-02T18:01:00Z,orders-api,us-west,0.0102,57
2026-02-02T18:02:00Z,orders-api,us-west,0.00403,19
2026-02-02T18:03:00Z,orders-api,us-west,0.005,24
2026-02-02T18:04:00Z,orders-api,us-west,0.01143,52
2026-02-02T18:05:00Z,orders-api,us-west,0.00488,24
2026-02-02T18:06:00Z,orders-api,us-west,0.00947,49
2026-02-02T18:07:00Z,orders-api,us-west,0.01032,41
2026-02-02T18:08:00Z,orders-api,us-west,0.00645,25
2026-02-02T18:09:00Z,orders-api,us-west,0.00416,20
2026-02-02T18:10:00Z,orders-api,us-west,0.01624,70
2026-02-02T18:11:00Z,orders-api,us-west,0.01136,54
2026-02-02T18:12:00Z,orders-api,us-west,0.00998,59
2026-02-02T18:13:00Z,orders-api,us-west,0.01135,61
2026-02-02T18:14:00Z,orders-api,us-west,0.00918,47
2026-02-02T18:15:00Z,orders-api,us-west,0.01922,101
2026-02-02T18:16:00Z,orders-api,us-west,0.01064,48
2026-02-02T18:17:00Z,orders-api,us-west,0.01834,98
2026-02-02T18:18:00Z,orders-api,us-west,0.01309,57
2026-02-02T18:19:00Z,orders-api,us-west,0.00559,32
2026-02-02T18:20:00Z,orders-api,us-west,0.00873,47
2026-02-02T18:21:00Z,orders-api,us-west,0.00899,37
2026-02-02T18:22:00Z,orders-api,us-west,0.01715,84
2026-02-02T18:23:00Z,orders-api,us-west,0.02241,123
2026-02-02T18:24:00Z,orders-api,us-west,0.0106,61
2026-02-02T18:25:00Z,orders-api,us-west,0.01106,53
2026-02-02T18:26:00Z,orders-api,us-west,0.01153,52
2026-02-02T18:27:00Z,orders-api,us-west,0.01795,92
2026-02-02T18:28:00Z,orders-api,us-west,0.01068,60
2026-02-02T18:29:00Z,orders-api,us-west,0.01363,57
2026-02-02T18:30:00Z,orders-api,us-west,0.01161,59
2026-02-02T18:31:00Z,orders-api,us-west,0.01295,64
2026-02-02T18:32:00Z,orders-api,us-west,0.01101,61
2026-02-02T18:33:00Z,orders-api,us-west,0.01548,74
2026-02-02T18:34:00Z,orders-api,us-west,0.00884,45
2026-02-02T18:35:00Z,orders-api,us-west,0.01229,52
2026-02-02T18:36:00Z,orders-api,us-west,0.0184,69
2026-02-02T18:37:00Z,orders-api,us-west,0.01024,48
2026-02-02T18:38:00Z,orders-api,us-west,0.00474,25
2026-02-02T18:39:00Z,orders-api,us-west,0.00494,22
2026-02-02T18:40:00Z,orders-api,us-west,0.00955,43
2026-02-02T18:41:00Z,orders-api,us-west,0.01589,65
2026-02-02T18:42:00Z,orders-api,us-west,0.009,42
2026-02-02T18:43:00Z,orders-api,us-west,0.00285,16
2026-02-02T18:44:00Z,orders-api,us-west,0.01658,101
2026-02-02T18:45:00Z,orders-api,us-west,0.01564,76
2026-02-02T18:46:00Z,orders-api,us-west,0.00767,32
2026-02-02T18:47:00Z,orders-api,us-west,0.01008,46
2026-02-02T18:48:00Z,orders-api,us-west,0.01603,82
2026-02-02T18:49:00Z,orders-api,us-west,0.00598,31
2026-02-02T18:50:00Z,orders-api,us-west,0.00806,42
2026-02-02T18:51:00Z,orders-api,us-west,0.01855,75
2026-02-02T18:52:00Z,orders-api,us-west,0.01279,58
2026-02-02T18:53:00Z,orders-api,us-west,0.01164,61
2026-02-02T18:54:00Z,orders-api,us-west,0.013,63
2026-02-02T18:55:00Z,orders-api,us-west,0.01802,93
2026-02-02T18:56:00Z,orders-api,us-west,0.02767,144
2026-02-02T18:57:00Z,orders-api,us-west,0.03419,191
2026-02-02T18:58:00Z,orders-api,us-west,0.0084,45
2026-02-02T18:59:00Z,orders-api,us-west,0.01422,73
2026-02-02T19:00:00Z,orders-api,us-west,0.01232,63
2026-02-02T19:01:00Z,orders-api,us-west,0.01622,82
2026-02-02T19:02:00Z,orders-api,us-west,0.00888,41
2026-02-02T19:03:00Z,orders-api,us-west,0.00512,28
2026-02-02T19:04:00Z,orders-api,us-west,0.01265,64
2026-02-02T19:05:00Z,orders-api,us-west,0.00603,30
2026-02-02T19:06:00Z,orders-api,us-west,0.00375,21
2026-02-02T19:07:00Z,orders-api,us-west,0.01896,105
2026-02-02T19:08:00Z,orders-api,us-west,0.01031,53
2026-02-02T19:09:00Z,orders-api,us-west,0.01149,50
2026-02-02T19:10:00Z,orders-api,us-west,0.01081,62
2026-02-02T19:11:00Z,orders-api,us-west,0.00876,40
2026-02-02T19:12:00Z,orders-api,us-west,0.00263,11
2026-02-02T19:13:00Z,orders-api,us-west,0.00474,26
2026-02-02T19:14:00Z,orders-api,us-west,0.01034,60
2026-02-02T19:15:00Z,orders-api,us-west,0.02529,118
2026-02-02T19:16:00Z,orders-api,us-west,0.01045,52
2026-02-02T19:17:00Z,orders-api,us-west,0.00581,30
2026-02-02T19:18:00Z,orders-api,us-west,0.00528,26
2026-02-02T19:19:00Z,orders-api,us-west,0.03124,192
2026-02-02T19:20:00Z,orders-api,us-west,0.01004,54
2026-02-02T19:21:00Z,orders-api,us-west,0.01619,81
2026-02-02T19:22:00Z,orders-api,us-west,0.00664,33
2026-02-02T19:23:00Z,orders-api,us-west,0.00353,17
2026-02-02T19:24:00Z,orders-api,us-west,0.00906,52
2026-02-02T19:25:00Z,orders-api,us-west,0.01005,53
2026-02-02T19:26:00Z,orders-api,us-west,0.02377,117
2026-02-02T19:27:00Z,orders-api,us-west,0.01222,61
2026-02-02T19:28:00Z,orders-api,us-west,0.01765,98
2026-02-02T19:29:00Z,orders-api,us-west,0.00665,32
2026-02-02T19:30:00Z,orders-api,us-west,0.01614,89
2026-02-02T19:31:00Z,orders-api,us-west,0.00721,36
2026-02-02T19:32:00Z,orders-api,us-west,0.01196,61
2026-02-02T19:33:00Z,orders-api,us-west,0.00574,34
2026-02-02T19:34:00Z,orders-api,us-west,0.01333,71
2026-02-02T19:35:00Z,orders-api,us-west,0.00982,57
2026-02-02T19:36:00Z,orders-api,us-west,0.00562,38
2026-02-02T19:37:00Z,orders-api,us-west,0.01097,60
2026-02-02T19:38:00Z,orders-api,us-west,0.01014,50
2026-02-02T19:39:00Z,orders-api,us-west,0.0104,47
2026-02-02T19:40:00Z,orders-api,us-west,0.02389,135
2026-02-02T19:41:00Z,orders-api,us-west,0.00581,34
2026-02-02T19:42:00Z,orders-api,us-west,0.00815,54
2026-02-02T19:43:00Z,orders-api,us-west,0.01477,77
2026-02-02T19:44:00Z,orders-api,us-west,0.01114,52
2026-02-02T19:45:00Z,orders-api,us-west,0.02319,115
2026-02-02T19:46:00Z,orders-api,us-west,0.00253,15
2026-02-02T19:47:00Z,orders-api,us-west,0.02433,139
2026-02-02T19:48:00Z,orders-api,us-west,0.01143,54
2026-02-02T19:49:00Z,orders-api,us-west,0.02411,113
2026-02-02T19:50:00Z,orders-api,us-west,0.00566,33
2026-02-02T19:51:00Z,orders-api,us-west,0.01462,97
2026-02-02T19:52:00Z,orders-api,us-west,0.01198,74
2026-02-02T19:53:00Z,orders-api,us-west,0.01207,65
2026-02-02T19:54:00Z,orders-api,us-west,0.02207,126
2026-02-02T19:55:00Z,orders-api,us-west,0.00974,54
2026-02-02T19:56:00Z,orders-api,us-west,0.00874,51
2026-02-02T19:57:00Z,orders-api,us-west,0.01984,106
2026-02-02T19:58:00Z,orders-api,us-west,0.02508,122
2026-02-02T19:59:00Z,orders-api,us-west,0.00316,19
2026-02-02T20:00:00Z,orders-api,us-west,0.02043,124
2026-02-02T20:01:00Z,orders-api,us-west,0.00872,51
2026-02-02T20:02:00Z,orders-api,us-west,0.01653,93
2026-02-02T20:03:00Z,orders-api,us-west,0.02265,115
2026-02-02T20:04:00Z,orders-api,us-west,0.01886,102
2026-02-02T20:05:00Z,orders-api,us-west,0.01247,66
2026-02-02T20:06:00Z,orders-api,us-west,0.00987,47
2026-02-02T20:07:00Z,orders-api,us-west,0.01288,69
2026-02-02T20:08:00Z,orders-api,us-west,0.03364,210
2026-02-02T20:09:00Z,orders-api,us-west,0.00816,46
2026-02-02T20:10:00Z,orders-api,us-west,0.02309,153
2026-02-02T20:11:00Z,orders-api,us-west,0.01717,106
2026-02-02T20:12:00Z,orders-api,us-west,0.00905,55
2026-02-02T20:13:00Z,orders-api,us-west,0.00407,23
2026-02-02T20:14:00Z,orders-api,us-west,0.01431,87
2026-02-02T20:15:00Z,orders-api,us-west,0.00662,39
2026-02-02T20:16:00Z,orders-api,us-west,0.01039,64
2026-02-02T20:17:00Z,orders-api,us-west,0.00756,52
2026-02-02T20:18:00Z,orders-api,us-west,0.01469,76
2026-02-02T20:19:00Z,orders-api,us-west,0.0069,34
2026-02-02T20:20:00Z,orders-api,us-west,0.02496,143
2026-02-02T20:21:00Z,orders-api,us-west,0.02413,178
2026-02-02T20:22:00Z,orders-api,us-west,0.01029,66
2026-02-02T20:23:00Z,orders-api,us-west,0.00715,44
2026-02-02T20:24:00Z,orders-api,us-west,0.00914,48
2026-02-02T20:25:00Z,orders-api,us-west,0.00409,26
2026-02-02T20:26:00Z,orders-api,us-west,0.00977,68
2026-02-02T20:27:00Z,orders-api,us-west,0.0213,132
2026-02-02T20:28:00Z,orders-api,us-west,0.02213,126
2026-02-02T20:29:00Z,orders-api,us-west,0.00733,50
2026-02-02T20:30:00Z,orders-api,us-west,0.01065,65
2026-02-02T20:31:00Z,orders-api,us-west,0.00937,54
2026-02-02T20:32:00Z,orders-api,us-west,0.00995,62
2026-02-02T20:33:00Z,orders-api,us-west,0.01747,105
2026-02-02T20:34:00Z,orders-api,us-west,0.01455,94
2026-02-02T20:35:00Z,orders-api,us-west,0.00531,34
2026-02-02T20:36:00Z,orders-api,us-west,0.0106,64
2026-02-02T20:37:00Z,orders-api,us-west,0.01323,81
2026-02-02T20:38:00Z,orders-api,us-west,0.01843,132
2026-02-02T20:39:00Z,orders-api,us-west,0.01065,70
2026-02-02T20:40:00Z,orders-api,us-west,0.02756,155
2026-02-02T20:41:00Z,orders-api,us-west,0.0253,160
2026-02-02T20:42:00Z,orders-api,us-west,0.00602,44
2026-02-02T20:43:00Z,orders-api,us-west,0.01805,110
2026-02-02T20:44:00Z,orders-api,us-west,0.0099,52
2026-02-02T20:45:00Z,orders-api,us-west,0.00933,62
2026-02-02T20:46:00Z,orders-api,us-west,0.03286,231
2026-02-02T20:47:00Z,orders-api,us-west,0.00652,40
2026-02-02T20:48:00Z,orders-api,us-west,0.01466,81
2026-02-02T20:49:00Z,orders-api,us-west,0.00351,23
2026-02-02T20:50:00Z,orders-api,us-west,0.00816,48
2026-02-02T20:51:00Z,orders-api,us-west,0.01081,74
2026-02-02T20:52:00Z,orders-api,us-west,0.00414,24
2026-02-02T20:53:00Z,orders-api,us-west,0.00466,32
2026-02-02T20:54:00Z,orders-api,us-west,0.01492,81
2026-02-02T20:55:00Z,orders-api,us-west,0.01659,101
2026-02-02T20:56:00Z,orders-api,us-west,0.00372,21
2026-02-02T20:57:00Z,orders-api,us-west,0.01139,68
2026-02-02T20:58:00Z,orders-api,us-west,0.00569,38
2026-02-02T20:59:00Z,orders-api,us-west,0.00686,42
2026-02-02T21:00:00Z,orders-api,us-west,0.01217,79
2026-02-02T21:01:00Z,orders-api,us-west,0.01023,61
2026-02-02T21:02:00Z,orders-api,us-west,0.00807,50
2026-02-02T21:03:00Z,orders-api,us-west,0.00585,47
2026-02-02T21:04:00Z,orders-api,us-west,0.00408,26
2026-02-02T21:05:00Z,orders-api,us-west,0.0184,114
2026-02-02T21:06:00Z,orders-api,us-west,0.02406,171
2026-02-02T21:07:00Z,orders-api,us-west,0.00398,31
2026-02-02T21:08:00Z,orders-api,us-west,0.00332,22
2026-02-02T21:09:00Z,orders-api,us-west,0.00933,61
2026-02-02T21:10:00Z,orders-api,us-west,0.03603,182
2026-02-02T21:11:00Z,orders-api,us-west,0.00991,62
2026-02-02T21:12:00Z,orders-api,us-west,0.00553,34
2026-02-02T21:13:00Z,orders-api,us-west,0.01618,99
2026-02-02T21:14:00Z,orders-api,us-west,0.03875,238
2026-02-02T21:15:00Z,orders-api,us-west,0.01025,67
2026-02-02T21:16:00Z,orders-api,us-west,0.0088,57
2026-02-02T21:17:00Z,orders-api,us-west,0.01278,74
2026-02-02T21:18:00Z,orders-api,us-west,0.00556,36
2026-02-02T21:19:00Z,orders-api,us-west,0.01255,78
2026-02-02T21:20:00Z,orders-api,us-west,0.00765,53
2026-02-02T21:21:00Z,orders-api,us-west,0.02065,141
2026-02-02T21:22:00Z,orders-api,us-west,0.0158,110
2026-02-02T21:23:00Z,orders-api,us-west,0.0179,130
2026-02-02T21:24:00Z,orders-api,us-west,0.01007,72
2026-02-02T21:25:00Z,orders-api,us-west,0.01136,75
2026-02-02T21:26:00Z,orders-api,us-west,0.01882,134
2026-02-02T21:27:00Z,orders-api,us-west,0.00652,44
2026-02-02T21:28:00Z,orders-api,us-west,0.00594,39
2026-02-02T21:29:00Z,orders-api,us-west,0.01804,121
2026-02-02T21:30:00Z,orders-api,us-west,0.0091,72
2026-02-02T21:31:00Z,orders-api,us-west,0.02,124
2026-02-02T21:32:00Z,orders-api,us-west,0.01658,111
2026-02-02T21:33:00Z,orders-api,us-west,0.01334,90
2026-02-02T21:34:00Z,orders-api,us-west,0.01607,116
2026-02-02T21:35:00Z,orders-api,us-west,0.01814,127
2026-02-02T21:36:00Z,orders-api,us-west,0.00279,19
2026-02-02T21:37:00Z,orders-api,us-west,0.00354,24
2026-02-02T21:38:00Z,orders-api,us-west,0.01448,96
2026-02-02T21:39:00Z,orders-api,us-west,0.00312,24
2026-02-02T21:40:00Z,orders-api,us-west,0.01085,73
2026-02-02T21:41:00Z,orders-api,us-west,0.00712,40
2026-02-02T21:42:00Z,orders-api,us-west,0.00778,53
2026-02-02T21:43:00Z,orders-api,us-west,0.00771,54
2026-02-02T21:44:00Z,orders-api,us-west,0.01362,93
2026-02-02T21:45:00Z,orders-api,us-west,0.00498,35
2026-02-02T21:46:00Z,orders-api,us-west,0.01189,78
2026-02-02T21:47:00Z,orders-api,us-west,0.00664,49
2026-02-02T21:48:00Z,orders-api,us-west,0.01161,81
2026-02-02T21:49:00Z,orders-api,us-west,0.01201,95
2026-02-02T21:50:00Z,orders-api,us-west,0.00741,51
2026-02-02T21:51:00Z,orders-api,us-west,0.00726,59
2026-02-02T21:52:00Z,orders-api,us-west,0.02586,164
2026-02-02T21:53:00Z,orders-api,us-west,0.0131,88
2026-02-02T21:54:00Z,orders-api,us-west,0.01783,148
2026-02-02T21:55:00Z,orders-api,us-west,0.00497,31
2026-02-02T21:56:00Z,orders-api,us-west,0.01194,97
2026-02-02T21:57:00Z,orders-api,us-west,0.00802,59
2026-02-02T21:58:00Z,orders-api,us-west,0.01695,109
2026-02-02T21:59:00Z,orders-api,us-west,0.00881,55
2026-02-02T22:00:00Z,orders-api,us-west,0.00346,23
2026-02-02T22:01:00Z,orders-api,us-west,0.01394,106
2026-02-02T22:02:00Z,orders-api,us-west,0.01099,81
2026-02-02T22:03:00Z,orders-api,us-west,0.00605,47
2026-02-02T22:04:00Z,orders-api,us-west,0.01392,97
2026-02-02T22:05:00Z,orders-api,us-west,0.01019,74
2026-02-02T22:06:00Z,orders-api,us-west,0.0062,47
2026-02-02T22:07:00Z,orders-api,us-west,0.01925,137
2026-02-02T22:08:00Z,orders-api,us-west,0.00538,42
2026-02-02T22:09:00Z,orders-api,us-west,0.00654,40
2026-02-02T22:10:00Z,orders-api,us-west,0.00468,32
2026-02-02T22:11:00Z,orders-api,us-west,0.01057,71
2026-02-02T22:12:00Z,orders-api,us-west,0.01298,93
2026-02-02T22:13:00Z,orders-api,us-west,0.01268,93
2026-02-02T22:14:00Z,orders-api,us-west,0.0147,116
2026-02-02T22:15:00Z,orders-api,us-west,0.0228,171
2026-02-02T22:16:00Z,orders-api,us-west,0.0164,127
2026-02-02T22:17:00Z,orders-api,us-west,0.0084,57
2026-02-02T22:18:00Z,orders-api,us-west,0.01773,107
2026-02-02T22:19:00Z,orders-api,us-west,0.00802,65
2026-02-02T22:20:00Z,orders-api,us-west,0.02198,166
2026-02-02T22:21:00Z,orders-api,us-west,0.00722,50
2026-02-02T22:22:00Z,orders-api,us-west,0.0122,75
2026-02-02T22:23:00Z,orders-api,us-west,0.00562,39
2026-02-02T22:24:00Z,orders-api,us-west,0.01835,153
