ts,service,rps,requests_per_min,errors_per_min,error_rate,availability,burn_rate_1h
2026-01-25 07:16:00+00:00,orders-api,488.87,29332.2,248,0.008454872120059184,0.9915451278799409,12.599902969538489
2026-01-25 07:17:00+00:00,orders-api,523.96,31437.600000000002,524,0.01666793902842456,0.9833320609715754,12.772425471746432
2026-01-25 07:18:00+00:00,orders-api,500.77,30046.199999999997,349,0.011615445547190661,0.9883845544528094,12.789607971102562
2026-01-25 07:19:00+00:00,orders-api,509.43,30565.8,256,0.008375373783771406,0.9916246262162286,12.54505242866446
2026-01-25 07:20:00+00:00,orders-api,511.33,30679.8,201,0.006551542056988637,0.9934484579430114,12.596211265295539
2026-01-25 07:21:00+00:00,orders-api,529.54,31772.399999999998,839,0.026406566705694252,0.9735934332943057,12.901800956936484
2026-01-25 07:22:00+00:00,orders-api,513.81,30828.6,570,0.01848932484770635,0.9815106751522936,13.099628165871435
2026-01-25 07:23:00+00:00,orders-api,500.81,30048.6,218,0.007254913706462199,0.9927450862935377,13.030269705510815
2026-01-25 07:24:00+00:00,orders-api,486.1,29166.0,927,0.03178358362476857,0.9682164163752315,13.363108918948344
2026-01-25 07:25:00+00:00,orders-api,485.42,29125.2,532,0.01826596898905415,0.9817340310109458,13.450561749666466
2026-01-25 07:26:00+00:00,orders-api,501.04999999999995,30062.999999999996,198,0.006586169045005489,0.9934138309549945,13.510796856892352
2026-01-25 07:27:00+00:00,orders-api,502.26,30135.6,356,0.0118132706831787,0.9881867293168213,13.402688869888363
2026-01-25 07:28:00+00:00,orders-api,481.8,28908.0,203,0.007022277570222776,0.9929777224297772,13.458982613345887
2026-01-25 07:29:00+00:00,orders-api,523.85,31431.0,344,0.010944608825681651,0.9890553911743184,13.190423850371856
2026-01-25 07:30:00+00:00,orders-api,525.93,31555.799999999996,189,0.005989390223033485,0.9940106097769665,12.88114618724797
2026-01-25 07:31:00+00:00,orders-api,448.84000000000003,26930.4,266,0.009877313370763151,0.9901226866292369,12.890943991975515
2026-01-25 07:32:00+00:00,orders-api,462.14,27728.399999999998,497,0.01792386145612441,0.9820761385438755,13.108409799747085
2026-01-25 07:33:00+00:00,orders-api,483.64,29018.399999999998,142,0.004893446916439225,0.9951065530835608,13.033206525253878
2026-01-25 07:34:00+00:00,orders-api,489.84,29390.399999999998,329,0.011194131417061354,0.9888058685829386,13.135912265319382
2026-01-25 07:35:00+00:00,orders-api,484.99,29099.4,268,0.009209811886155729,0.9907901881138442,13.068274562333011
2026-01-25 07:36:00+00:00,orders-api,520.86,31251.600000000002,364,0.011647403652932969,0.9883525963470671,13.055264040553121
2026-01-25 07:37:00+00:00,orders-api,495.26,29715.6,191,0.006427600317678256,0.9935723996823217,12.886722532829276
2026-01-25 07:38:00+00:00,orders-api,477.01,28620.6,327,0.011425336995031551,0.9885746630049684,13.001434168409624
2026-01-25 07:39:00+00:00,orders-api,444.25,26655.0,556,0.02085912586756706,0.9791408741324329,13.181247959045395
2026-01-25 07:40:00+00:00,orders-api,448.92,26935.2,364,0.01351391487718673,0.9864860851228132,13.256850502388415
2026-01-25 07:41:00+00:00,orders-api,482.41999999999996,28945.199999999997,274,0.009466163647167753,0.9905338363528322,13.268000412652558
2026-01-25 07:42:00+00:00,orders-api,427.2,25632.0,211,0.008231897627965043,0.9917681023720349,13.190881640641205
2026-01-25 07:43:00+00:00,orders-api,515.86,30951.600000000002,262,0.00846482895876142,0.9915351710412386,13.009373111414657
2026-01-25 07:44:00+00:00,orders-api,484.79,29087.4,281,0.00966054030267401,0.990339459697326,12.91835955565479
2026-01-25 07:45:00+00:00,orders-api,550.23,33013.8,310,0.00939001266137191,0.990609987338628,12.843223673726365
2026-01-25 07:46:00+00:00,orders-api,542.77,32566.199999999997,571,0.017533516345167692,0.9824664836548324,12.795597776170668
2026-01-25 07:47:00+00:00,orders-api,483.77,29026.199999999997,122,0.00420309926893634,0.9957969007310636,12.725290642645549
2026-01-25 07:48:00+00:00,orders-api,481.1,28866.0,686,0.023764983025012124,0.9762350169749878,12.633744395892078
2026-01-25 07:49:00+00:00,orders-api,505.36,30321.600000000002,144,0.004749089757796422,0.9952509102422036,12.446764314519399
2026-01-25 07:50:00+00:00,orders-api,529.13,31747.8,187,0.0058901719174242,0.9941098280825758,12.480940189210637
2026-01-25 07:51:00+00:00,orders-api,429.13,25747.8,85,0.003301252922579793,0.9966987470774202,12.186977800941625
2026-01-25 07:52:00+00:00,orders-api,427.32,25639.2,338,0.013182938625230116,0.9868170613747699,12.324784977407655
2026-01-25 07:53:00+00:00,orders-api,470.17,28210.2,121,0.004289228718690402,0.9957107712813096,12.326323791220029
2026-01-25 07:54:00+00:00,orders-api,493.13,29587.8,392,0.013248703857671067,0.9867512961423289,12.08797923951048
2026-01-25 07:55:00+00:00,orders-api,500.56,30033.6,102,0.0033961962601885888,0.9966038037398114,11.976170972404649
2026-01-25 07:56:00+00:00,orders-api,503.75,30225.0,190,0.006286186931348222,0.9937138130686518,11.982867492259063
2026-01-25 07:57:00+00:00,orders-api,461.14,27668.399999999998,130,0.0046985008168162964,0.9953014991831837,11.973545118544884
2026-01-25 07:58:00+00:00,orders-api,447.8,26868.0,244,0.009081435164507965,0.990918564835492,11.803320876668883
2026-01-25 07:59:00+00:00,orders-api,495.65,29739.0,168,0.005649147583980631,0.9943508524160194,11.779667919254496
2026-01-25 08:00:00+00:00,orders-api,466.11,27966.600000000002,188,0.0067223044631810796,0.9932776955368189,11.770809302182506
2026-01-25 08:01:00+00:00,orders-api,437.28999999999996,26237.399999999998,276,0.010519334995083356,0.9894806650049166,11.45443574790476
2026-01-25 08:02:00+00:00,orders-api,493.98,29638.800000000003,192,0.0064779950605287654,0.9935220049394712,11.225214830942003
2026-01-25 08:03:00+00:00,orders-api,493.52,29611.199999999997,382,0.012900524126006377,0.9870994758739936,11.36450862521838
2026-01-25 08:04:00+00:00,orders-api,469.78999999999996,28187.399999999998,329,0.011671881762773438,0.9883281182372265,11.27850717676897
2026-01-25 08:05:00+00:00,orders-api,477.99,28679.4,287,0.010007182855987224,0.9899928171440128,11.245343714611884
2026-01-25 08:06:00+00:00,orders-api,468.85,28131.0,288,0.010237815932601046,0.9897621840673989,11.038999680446908
2026-01-25 08:07:00+00:00,orders-api,476.25,28575.0,343,0.01200349956255468,0.9879965004374454,11.05926656456212
2026-01-25 08:08:00+00:00,orders-api,459.78,27586.8,458,0.01660214305392434,0.9833978569460756,11.098895241423458
2026-01-25 08:09:00+00:00,orders-api,464.64,27878.399999999998,170,0.006097910927456382,0.9939020890725436,10.897667863887403
2026-01-25 08:10:00+00:00,orders-api,492.48,29548.800000000003,238,0.008054472601256225,0.9919455273987438,10.714016249203526
2026-01-25 08:11:00+00:00,orders-api,485.0,29100.0,172,0.0059106529209621995,0.9940893470790378,10.551911303986234
2026-01-25 08:12:00+00:00,orders-api,483.40999999999997,29004.6,117,0.0040338429076767135,0.9959661570923233,10.492871873787717
2026-01-25 08:13:00+00:00,orders-api,439.03,26341.8,100,0.003796247788685663,0.9962037522113143,10.352896085255136
2026-01-25 08:14:00+00:00,orders-api,477.95000000000005,28677.000000000004,324,0.011298252955330055,0.98870174704467,10.326912056924126
2026-01-25 08:15:00+00:00,orders-api,439.2,26352.0,352,0.013357619914996965,0.986642380085003,10.456212828941275
2026-01-25 08:16:00+00:00,orders-api,478.56,28713.6,387,0.013477933801404213,0.9865220661985958,10.539930523630357
2026-01-25 08:17:00+00:00,orders-api,510.63,30637.8,250,0.008159854819863045,0.991840145180137,10.398129120154334
2026-01-25 08:18:00+00:00,orders-api,432.09000000000003,25925.4,328,0.012651685219900174,0.9873483147800999,10.415399781366158
2026-01-25 08:19:00+00:00,orders-api,464.89,27893.399999999998,265,0.009500455304839138,0.9904995446951609,10.43415114005062
2026-01-25 08:20:00+00:00,orders-api,484.64,29078.399999999998,597,0.020530703202377022,0.979469296797623,10.667137159140427
2026-01-25 08:21:00+00:00,orders-api,510.57000000000005,30634.200000000004,491,0.016027838167799385,0.9839721618322006,10.494158350175512
2026-01-25 08:22:00+00:00,orders-api,472.71000000000004,28362.600000000002,299,0.01054205185702298,0.989457948142977,10.361703800330789
2026-01-25 08:23:00+00:00,orders-api,450.26,27015.6,448,0.01658301129717645,0.9834169887028236,10.517172093509359
2026-01-25 08:24:00+00:00,orders-api,429.55,25773.0,562,0.021805765723819502,0.9781942342761805,10.350875128493543
2026-01-25 08:25:00+00:00,orders-api,478.77,28726.199999999997,146,0.005082468269384743,0.9949175317306153,10.131150116499054
2026-01-25 08:26:00+00:00,orders-api,525.6700000000001,31540.200000000004,537,0.0170258907679723,0.9829741092320277,10.3051454785485
2026-01-25 08:27:00+00:00,orders-api,464.57000000000005,27874.200000000004,365,0.013094546211191709,0.9869054537888083,10.326500070682048
2026-01-25 08:28:00+00:00,orders-api,464.82000000000005,27889.200000000004,178,0.0063823989214462935,0.9936176010785537,10.315835426535774
2026-01-25 08:29:00+00:00,orders-api,473.73,28423.800000000003,696,0.02448652185844257,0.9755134781415574,10.54153397708179
2026-01-25 08:30:00+00:00,orders-api,475.03999999999996,28502.399999999998,118,0.004140002245424947,0.995859997754575,10.510710844121649
2026-01-25 08:31:00+00:00,orders-api,446.45000000000005,26787.000000000004,679,0.02534811662373539,0.9746518833762646,10.768557565004517
2026-01-25 08:32:00+00:00,orders-api,486.53,29191.8,138,0.0047273549421412864,0.9952726450578587,10.548615789771468
2026-01-25 08:33:00+00:00,orders-api,488.30999999999995,29298.6,553,0.018874621995590233,0.9811253780044098,10.781635374423983
2026-01-25 08:34:00+00:00,orders-api,464.0,27840.0,120,0.004310344827586207,0.9956896551724138,10.666905597932729
2026-01-25 08:35:00+00:00,orders-api,445.72,26743.2,769,0.02875497322683897,0.971245026773161,10.992658286944117
2026-01-25 08:36:00+00:00,orders-api,506.73,30403.800000000003,478,0.01572171899565186,0.9842782810043481,11.060563542656098
2026-01-25 08:37:00+00:00,orders-api,476.85,28611.0,173,0.006046625423788053,0.9939533745762119,11.054213961091262
2026-01-25 08:38:00+00:00,orders-api,453.15,27189.0,164,0.006031851116260253,0.9939681488837397,10.964322529778407
2026-01-25 08:39:00+00:00,orders-api,487.32,29239.2,621,0.021238611179512434,0.9787613888204876,10.970647284977497
2026-01-25 08:40:00+00:00,orders-api,441.4,26484.0,405,0.015292251925690984,0.984707748074309,11.000286235785902
2026-01-25 08:41:00+00:00,orders-api,452.0,27120.0,338,0.012463126843657817,0.9875368731563422,11.050235622394068
2026-01-25 08:42:00+00:00,orders-api,450.51,27030.6,550,0.020347310085606685,0.9796526899143934,11.252159163354763
2026-01-25 08:43:00+00:00,orders-api,413.3,24798.0,194,0.007823211549318494,0.9921767884506815,11.241465539864045
2026-01-25 08:44:00+00:00,orders-api,475.67999999999995,28540.799999999996,230,0.008058638860858842,0.9919413611391411,11.214767182500461
2026-01-25 08:45:00+00:00,orders-api,419.58,25174.8,486,0.019305019305019305,0.9806949806949807,11.380017293227917
2026-01-25 08:46:00+00:00,orders-api,425.18,25510.8,92,0.003606315756463929,0.996393684243536,11.147897283416189
2026-01-25 08:47:00+00:00,orders-api,407.5,24450.0,183,0.007484662576687117,0.9925153374233129,11.202590005212034
2026-01-25 08:48:00+00:00,orders-api,458.78999999999996,27527.399999999998,362,0.01315053365010862,0.9868494663498913,11.025682515630308
2026-01-25 08:49:00+00:00,orders-api,459.61,27576.600000000002,393,0.014251212984921997,0.985748787015078,11.184051236082402
2026-01-25 08:50:00+00:00,orders-api,452.03999999999996,27122.399999999998,319,0.011761496032799459,0.9882385039672006,11.281906638005323
2026-01-25 08:51:00+00:00,orders-api,446.23,26773.800000000003,163,0.006088041294100949,0.9939119587058991,11.328353110864011
2026-01-25 08:52:00+00:00,orders-api,441.6,26496.0,120,0.004528985507246377,0.9954710144927537,11.184120558897613
2026-01-25 08:53:00+00:00,orders-api,462.19000000000005,27731.4,196,0.007067800399547084,0.9929321996004529,11.230430086911893
2026-01-25 08:54:00+00:00,orders-api,443.71000000000004,26622.600000000002,222,0.008338779833675147,0.9916612201663249,11.148598019845293
2026-01-25 08:55:00+00:00,orders-api,468.22,28093.2,122,0.004342687910241624,0.9956573120897584,11.16437288067951
2026-01-25 08:56:00+00:00,orders-api,441.29999999999995,26477.999999999996,334,0.012614245788956872,0.9873857542110431,11.26984052830632
2026-01-25 08:57:00+00:00,orders-api,463.47,27808.2,215,0.0077315324256873865,0.9922684675743126,11.320391055120838
2026-01-25 08:58:00+00:00,orders-api,499.08000000000004,29944.800000000003,278,0.009283748764393149,0.9907162512356068,11.32376294845226
2026-01-25 08:59:00+00:00,orders-api,469.13,28147.8,277,0.009840911190217353,0.9901590888097827,11.39362567522287
2026-01-25 09:00:00+00:00,orders-api,448.03999999999996,26882.399999999998,174,0.006472636371752522,0.9935273636282475,11.389464540365728
2026-01-25 09:01:00+00:00,orders-api,453.66999999999996,27220.199999999997,244,0.008963931198154312,0.9910360688018457,11.363541143750243
2026-01-25 09:02:00+00:00,orders-api,452.43999999999994,27146.399999999998,150,0.005525594553974008,0.9944744054460259,11.347667801974332
2026-01-25 09:03:00+00:00,orders-api,450.6,27036.0,377,0.013944370469004291,0.9860556295309957,11.365065241024299
2026-01-25 09:04:00+00:00,orders-api,443.05,26583.0,265,0.009968777037956589,0.9900312229620434,11.336680162277348
2026-01-25 09:05:00+00:00,orders-api,450.07,27004.2,364,0.013479384688307745,0.9865206153116922,11.394550192816025
2026-01-25 09:06:00+00:00,orders-api,453.42999999999995,27205.799999999996,199,0.007314616736137148,0.9926853832638628,11.345830206208293
2026-01-25 09:07:00+00:00,orders-api,426.27,25576.199999999997,67,0.0026196229306933794,0.9973803770693066,11.189432262343939
2026-01-25 09:08:00+00:00,orders-api,432.0,25920.0,389,0.015007716049382716,0.9849922839506173,11.162858478934911
2026-01-25 09:09:00+00:00,orders-api,410.99,24659.4,98,0.003974143734235221,0.9960258562657648,11.127462359047891
2026-01-25 09:10:00+00:00,orders-api,404.76,24285.6,329,0.01354712257469447,0.9864528774253055,11.219006525271864
2026-01-25 09:11:00+00:00,orders-api,418.58000000000004,25114.800000000003,435,0.017320464427349608,0.9826795355726504,11.40917005037832
2026-01-25 09:12:00+00:00,orders-api,441.59999999999997,26495.999999999996,736,0.027777777777777783,0.9722222222222222,11.804902298213337
2026-01-25 09:13:00+00:00,orders-api,425.39,25523.399999999998,234,0.00916805754719199,0.990831942452808,11.894432460855107
2026-01-25 09:14:00+00:00,orders-api,457.21000000000004,27432.600000000002,460,0.016768370478919242,0.9832316295210808,11.985601086248263
2026-01-25 09:15:00+00:00,orders-api,463.8,27828.0,188,0.006755785539744143,0.9932442144602559,11.87557051332738
2026-01-25 09:16:00+00:00,orders-api,387.14,23228.399999999998,163,0.007017271960186668,0.9929827280398134,11.767892815973756
2026-01-25 09:17:00+00:00,orders-api,479.29,28757.4,173,0.006015842878702525,0.9939841571212975,11.73215928362108
2026-01-25 09:18:00+00:00,orders-api,454.25,27255.0,241,0.008842414235920014,0.99115758576408,11.668671433888077
2026-01-25 09:19:00+00:00,orders-api,420.24,25214.4,694,0.027523954565645027,0.972476045434355,11.969063088234844
2026-01-25 09:20:00+00:00,orders-api,448.19,26891.4,278,0.010337877537056455,0.9896621224629435,11.7991826604795
2026-01-25 09:21:00+00:00,orders-api,422.78000000000003,25366.800000000003,335,0.013206238074964126,0.9867937619250359,11.752155992265578
2026-01-25 09:22:00+00:00,orders-api,445.12,26707.2,411,0.015389108554996405,0.9846108914450036,11.832940270565135
2026-01-25 09:23:00+00:00,orders-api,421.09000000000003,25265.4,253,0.01001369461793599,0.989986305382064,11.72345165924446
2026-01-25 09:24:00+00:00,orders-api,395.03,23701.8,425,0.017931127593684867,0.9820688724063151,11.658874357075549
2026-01-25 09:25:00+00:00,orders-api,439.95,26397.0,283,0.010720915255521461,0.9892790847444786,11.752848473511165
2026-01-25 09:26:00+00:00,orders-api,442.34000000000003,26540.4,777,0.029276122439752226,0.9707238775602478,11.95701900137416
2026-01-25 09:27:00+00:00,orders-api,433.9,26034.0,127,0.004878236152723362,0.9951217638472767,11.820080500399689
2026-01-25 09:28:00+00:00,orders-api,416.62,24997.2,110,0.004400492855199782,0.9955995071448002,11.787048732628914
2026-01-25 09:29:00+00:00,orders-api,442.46,26547.6,255,0.00960538805767753,0.9903946119423225,11.539029835949497
2026-01-25 09:30:00+00:00,orders-api,441.73,26503.800000000003,256,0.009658992295444426,0.9903410077045556,11.631013003449821
2026-01-25 09:31:00+00:00,orders-api,441.93,26515.8,83,0.003130209158313157,0.9968697908416868,11.260714545692787
2026-01-25 09:32:00+00:00,orders-api,447.37,26842.2,224,0.008345068586032442,0.9916549314139675,11.32100977309097
2026-01-25 09:33:00+00:00,orders-api,426.13,25567.8,88,0.003441829175760136,0.9965581708242399,11.063796559427136
2026-01-25 09:34:00+00:00,orders-api,477.23,28633.800000000003,233,0.008137236412910615,0.9918627635870894,11.12757808584921
2026-01-25 09:35:00+00:00,orders-api,409.27,24556.199999999997,332,0.013520007167232716,0.9864799928327673,10.873661984855772
2026-01-25 09:36:00+00:00,orders-api,440.15,26409.0,118,0.004468173728653111,0.9955318262713468,10.68610289707246
2026-01-25 09:37:00+00:00,orders-api,450.09,27005.399999999998,326,0.01207165974212565,0.9879283402578743,10.78652013571142
2026-01-25 09:38:00+00:00,orders-api,450.85,27051.0,167,0.00617352408413737,0.9938264759158626,10.788881351842704
2026-01-25 09:39:00+00:00,orders-api,417.95,25077.0,301,0.012003030665550106,0.9879969693344499,10.634955009943333
2026-01-25 09:40:00+00:00,orders-api,424.71,25482.6,353,0.013852589610165368,0.9861474103898347,10.610960638017906
2026-01-25 09:41:00+00:00,orders-api,463.28,27796.8,213,0.007662752547055777,0.9923372474529443,10.530954399741205
2026-01-25 09:42:00+00:00,orders-api,409.19,24551.4,208,0.008472021962087701,0.9915279780379123,10.333032931015888
2026-01-25 09:43:00+00:00,orders-api,429.62,25777.2,303,0.01175457380941297,0.9882454261905871,10.398555635350798
2026-01-25 09:44:00+00:00,orders-api,430.62,25837.2,475,0.018384345052869504,0.9816156549471305,10.570650738550974
2026-01-25 09:45:00+00:00,orders-api,472.95000000000005,28377.000000000004,89,0.003136342812841385,0.9968636571871586,10.301172797014676
2026-01-25 09:46:00+00:00,orders-api,442.62,26557.2,721,0.02714894642507493,0.9728510535749251,10.693549974824858
2026-01-25 09:47:00+00:00,orders-api,402.65999999999997,24159.6,333,0.013783340783787812,0.9862166592162122,10.798527944943203
2026-01-25 09:48:00+00:00,orders-api,426.59000000000003,25595.4,136,0.005313454761402439,0.9946865452385976,10.66790996346477
2026-01-25 09:49:00+00:00,orders-api,420.15999999999997,25209.6,141,0.0055931073876618435,0.9944068926123382,10.523608203510433
2026-01-25 09:50:00+00:00,orders-api,418.69,25121.4,153,0.006090424896701616,0.9939095751032984,10.429090351242136
2026-01-25 09:51:00+00:00,orders-api,462.34000000000003,27740.4,412,0.014851984830788308,0.9851480151692117,10.575156076853592
2026-01-25 09:52:00+00:00,orders-api,404.12,24247.2,240,0.009898050084133426,0.9901019499158665,10.664640486468375
2026-01-25 09:53:00+00:00,orders-api,477.48,28648.800000000003,419,0.014625394431878472,0.9853746055681215,10.79060038700723
2026-01-25 09:54:00+00:00,orders-api,446.31,26778.6,122,0.004555876707520184,0.9954441232924798,10.727552001571315
2026-01-25 09:55:00+00:00,orders-api,450.81,27048.6,422,0.015601546845308076,0.9843984531546919,10.915199650489088
2026-01-25 09:56:00+00:00,orders-api,407.48,24448.800000000003,466,0.01906024017538693,0.9809397598246131,11.022632890262923
2026-01-25 09:57:00+00:00,orders-api,419.21000000000004,25152.600000000002,392,0.015584869953801992,0.984415130046198,11.153521849064832
2026-01-25 09:58:00+00:00,orders-api,392.65,23559.0,165,0.007003692856233286,0.9929963071437667,11.115520917262169
2026-01-25 09:59:00+00:00,orders-api,415.4,24924.0,149,0.005978173647889585,0.9940218263521104,11.051141958223372
2026-01-25 10:00:00+00:00,orders-api,439.71000000000004,26382.600000000002,485,0.018383328405843245,0.9816166715941568,11.249653492124885
2026-01-25 10:01:00+00:00,orders-api,450.01,27000.6,224,0.008296111938253225,0.9917038880617468,11.238523171126532
2026-01-25 10:02:00+00:00,orders-api,405.4,24324.0,272,0.011182371320506496,0.9888176286794935,11.332802783902075
2026-01-25 10:03:00+00:00,orders-api,414.88,24892.8,202,0.008114796246304153,0.9918852037536958,11.235643213523737
2026-01-25 10:04:00+00:00,orders-api,419.03,25141.8,392,0.01559156464533168,0.9844084353546683,11.329356340313325
2026-01-25 10:05:00+00:00,orders-api,394.48,23668.800000000003,508,0.02146285405259244,0.9785371459474076,11.4624141630514
2026-01-25 10:06:00+00:00,orders-api,434.74,26084.4,140,0.005367192651546518,0.9946328073484535,11.42995709497489
2026-01-25 10:07:00+00:00,orders-api,398.25,23895.0,436,0.018246495082653275,0.9817535049173467,11.690404964174222
2026-01-25 10:08:00+00:00,orders-api,421.53999999999996,25292.399999999998,85,0.0033606933308029294,0.9966393066691971,11.496287918864558
2026-01-25 10:09:00+00:00,orders-api,407.12,24427.2,269,0.011012314141612628,0.9889876858583874,11.613590758987515
2026-01-25 10:10:00+00:00,orders-api,389.24,23354.4,252,0.010790257938546911,0.9892097420614531,11.567643015051722
2026-01-25 10:11:00+00:00,orders-api,415.39,24923.399999999998,211,0.008465939639054062,0.9915340603609459,11.420067601913464
2026-01-25 10:12:00+00:00,orders-api,416.09,24965.399999999998,76,0.0030442131910564225,0.9969557868089436,11.007841525468109
2026-01-25 10:13:00+00:00,orders-api,407.73,24463.800000000003,575,0.023504116286104364,0.9764958837138956,11.246775837783316
2026-01-25 10:14:00+00:00,orders-api,388.44,23306.4,344,0.014759894277966566,0.9852401057220335,11.213301234434104
2026-01-25 10:15:00+00:00,orders-api,420.05,25203.0,284,0.011268499781772011,0.988731500218228,11.2885131384679
2026-01-25 10:16:00+00:00,orders-api,457.89,27473.399999999998,465,0.016925462447312675,0.9830745375526874,11.453649646586669
2026-01-25 10:17:00+00:00,orders-api,425.28,25516.8,376,0.014735390017557061,0.9852646099824429,11.598975432234244
2026-01-25 10:18:00+00:00,orders-api,443.93,26635.8,161,0.006044496504704195,0.9939555034952958,11.552343470047314
2026-01-25 10:19:00+00:00,orders-api,384.42,23065.2,119,0.005159287584759724,0.9948407124152403,11.179599020365893
2026-01-25 10:20:00+00:00,orders-api,423.95000000000005,25437.000000000004,304,0.011951094861815463,0.9880489051381846,11.206485975778541
2026-01-25 10:21:00+00:00,orders-api,387.27,23236.199999999997,670,0.028834318864530348,0.9711656811354696,11.466953988937979
2026-01-25 10:22:00+00:00,orders-api,383.45,23007.0,272,0.011822488807754161,0.9881775111922458,11.407510326483942
2026-01-25 10:23:00+00:00,orders-api,395.13,23707.8,159,0.006706653506440919,0.993293346493559,11.35239297462569
2026-01-25 10:24:00+00:00,orders-api,438.19,26291.4,278,0.010573799797652463,0.9894262002023475,11.229770844691817
2026-01-25 10:25:00+00:00,orders-api,434.06,26043.6,326,0.012517470702975013,0.987482529297025,11.259713435482709
2026-01-25 10:26:00+00:00,orders-api,417.13,25027.8,87,0.0034761345383933066,0.9965238654616067,10.829713637126726
2026-01-25 10:27:00+00:00,orders-api,370.65999999999997,22239.6,98,0.004406554074713574,0.9955934459252864,10.821852269159898
2026-01-25 10:28:00+00:00,orders-api,406.68,24400.8,372,0.015245401790105242,0.9847545982098947,11.002600751408321
2026-01-25 10:29:00+00:00,orders-api,414.03999999999996,24842.399999999998,476,0.0191607896177503,0.9808392103822497,11.161857444076203
2026-01-25 10:30:00+00:00,orders-api,425.94,25556.4,263,0.010290964298571003,0.989709035701429,11.172390310794977
2026-01-25 10:31:00+00:00,orders-api,355.06,21303.6,185,0.008683978294748306,0.9913160217052517,11.264953129735565
2026-01-25 10:32:00+00:00,orders-api,392.15,23529.0,106,0.00450507883887968,0.9954949211611204,11.20095330061635
2026-01-25 10:33:00+00:00,orders-api,400.11,24006.600000000002,196,0.008164421450767704,0.9918355785492323,11.279663171866478
2026-01-25 10:34:00+00:00,orders-api,426.38,25582.8,379,0.014814641086980315,0.9851853589130197,11.39095324976764
2026-01-25 10:35:00+00:00,orders-api,357.03,21421.8,223,0.010409956212829922,0.9895900437871701,11.33911906719426
2026-01-25 10:36:00+00:00,orders-api,408.21,24492.6,429,0.017515494475882513,0.9824845055241175,11.556574412981416
2026-01-25 10:37:00+00:00,orders-api,412.58000000000004,24754.800000000003,391,0.015794916541438428,0.9842050834585616,11.618628692969962
2026-01-25 10:38:00+00:00,orders-api,431.58000000000004,25894.800000000003,361,0.013941022908074207,0.9860589770919258,11.748087006702242
2026-01-25 10:39:00+00:00,orders-api,419.18,25150.8,162,0.0064411470012882294,0.9935588529987117,11.655388945631211
2026-01-25 10:40:00+00:00,orders-api,412.51,24750.6,292,0.01179769379328178,0.9882023062067182,11.621140682016485
2026-01-25 10:41:00+00:00,orders-api,376.54,22592.4,226,0.010003363963102635,0.9899966360368974,11.660150872283934
2026-01-25 10:42:00+00:00,orders-api,359.01,21540.6,154,0.00714929017761808,0.9928507098223819,11.63810534254277
2026-01-25 10:43:00+00:00,orders-api,386.03,23161.8,190,0.008203162103118066,0.9917968378968819,11.578915147437856
2026-01-25 10:44:00+00:00,orders-api,428.25,25695.0,190,0.007394434714925083,0.9926055652850749,11.395749975138783
2026-01-25 10:45:00+00:00,orders-api,431.53,25891.8,512,0.019774600452652964,0.980225399547347,11.673054269135642
2026-01-25 10:46:00+00:00,orders-api,404.22,24253.2,276,0.011379941615951709,0.9886200583840483,11.410237522316923
2026-01-25 10:47:00+00:00,orders-api,410.25,24615.0,1201,0.04879138736542758,0.9512086126345725,11.993704965344252
2026-01-25 10:48:00+00:00,orders-api,407.94000000000005,24476.4,447,0.018262489581801246,0.9817375104181988,12.2095222123509
2026-01-25 10:49:00+00:00,orders-api,382.73,22963.800000000003,132,0.005748177566430642,0.9942518224335694,12.212106715330378
2026-01-25 10:50:00+00:00,orders-api,394.3,23658.0,170,0.00718572998562854,0.9928142700143715,12.230361800145825
2026-01-25 10:51:00+00:00,orders-api,428.37,25702.2,670,0.026067807425045327,0.9739321925749547,12.417292176716776
2026-01-25 10:52:00+00:00,orders-api,381.12,22867.2,92,0.004023229778897285,0.9959767702211028,12.31937850496284
2026-01-25 10:53:00+00:00,orders-api,439.7,26382.0,165,0.0062542642710939275,0.9937457357289061,12.179859668949765
2026-01-25 10:54:00+00:00,orders-api,392.45000000000005,23547.000000000004,172,0.007304539856457297,0.9926954601435427,12.225670721432051
2026-01-25 10:55:00+00:00,orders-api,406.32,24379.2,309,0.012674739121874385,0.9873252608781257,12.176890592708157
2026-01-25 10:56:00+00:00,orders-api,366.49,21989.4,273,0.012415072716854483,0.9875849272831455,12.066137801732616
2026-01-25 10:57:00+00:00,orders-api,425.71000000000004,25542.600000000002,156,0.00610744403467149,0.9938925559653286,11.908180703080442
2026-01-25 10:58:00+00:00,orders-api,368.07,22084.2,185,0.008377029731663361,0.9916229702683367,11.931069651004275
2026-01-25 10:59:00+00:00,orders-api,353.17,21190.2,275,0.012977697237402195,0.9870223027625978,12.047728377496151
2026-01-25 11:00:00+00:00,orders-api,403.37,24202.2,328,0.013552486963995008,0.986447513036005,11.96721435346535
2026-01-25 11:01:00+00:00,orders-api,411.16999999999996,24670.199999999997,384,0.015565337938079142,0.9844346620619209,12.088368120129113
2026-01-25 11:02:00+00:00,orders-api,370.81,22248.6,84,0.0037755184595884687,0.9962244815404115,11.964920572447145
2026-01-25 11:03:00+00:00,orders-api,346.92,20815.2,364,0.017487220877051384,0.9825127791229487,12.121127649626269
2026-01-25 11:04:00+00:00,orders-api,380.3,22818.0,171,0.007494083618196161,0.9925059163818039,11.986169632507341
